time,gFx,gFy,gFz,TgF
17.572000,-0.0147,-0.0220,1.0261,1.026
17.573000,-0.0128,-0.0200,1.0202,1.021
17.576000,-0.0108,-0.0200,1.0300,1.030
17.601000,-0.0069,-0.0200,1.0261,1.026
17.602000,-0.0206,-0.0220,1.0320,1.032
17.603000,-0.0167,-0.0220,1.0280,1.028
17.603000,-0.0167,-0.0239,1.0202,1.021
17.604000,-0.0128,-0.0220,1.0261,1.026
17.606000,-0.0108,-0.0220,1.0261,1.026
17.610000,-0.0167,-0.0220,1.0144,1.015
17.615000,-0.0108,-0.0239,1.0163,1.017
17.620000,-0.0089,-0.0220,1.0261,1.026
17.625000,-0.0069,-0.0181,1.0183,1.018
17.630000,-0.0069,-0.0200,1.0124,1.013
17.635000,-0.0089,-0.0181,1.0183,1.018
17.640000,0.0009,-0.0220,1.0144,1.015
17.646000,-0.0089,-0.0200,1.0124,1.013
17.649000,-0.0108,-0.0181,1.0144,1.015
17.655000,-0.0128,-0.0181,1.0183,1.019
17.659000,-0.0167,-0.0161,1.0144,1.015
17.665000,-0.0206,-0.0142,1.0163,1.017
17.669000,-0.0206,-0.0181,1.0105,1.011
17.675000,-0.0049,-0.0103,1.0105,1.011
17.689000,-0.0186,-0.0083,1.0085,1.009
17.691000,-0.0108,-0.0122,1.0105,1.011
17.691000,-0.0128,-0.0142,1.0124,1.013
17.722000,-0.0147,-0.0142,1.0065,1.007
17.724000,-0.0167,-0.0083,1.0085,1.009
17.724000,-0.0069,-0.0064,1.0105,1.010
17.725000,-0.0089,-0.0083,1.0300,1.030
17.725000,-0.0108,-0.0161,1.0124,1.013
17.726000,-0.0147,-0.0161,1.0280,1.028
17.726000,-0.0089,-0.0161,1.0339,1.034
17.730000,-0.0108,-0.0142,1.0163,1.016
17.733000,-0.0069,-0.0161,1.0183,1.018
17.738000,0.0009,-0.0161,1.0261,1.026
17.743000,-0.0108,-0.0220,1.0222,1.022
17.748000,-0.0128,-0.0181,1.0163,1.017
17.753000,-0.0147,-0.0161,1.0007,1.001
17.758000,-0.0089,-0.0200,1.0124,1.013
17.771000,-0.0186,-0.0181,1.0241,1.024
17.773000,-0.0147,-0.0161,1.0183,1.019
17.773000,-0.0128,-0.0161,1.0202,1.020
17.777000,-0.0030,-0.0122,1.0105,1.011
17.793000,-0.0167,-0.0122,1.0183,1.018
17.795000,-0.0147,-0.0181,1.0085,1.009
17.795000,-0.0108,-0.0181,1.0183,1.018
17.798000,-0.0147,-0.0200,1.0085,1.009
17.802000,-0.0049,-0.0161,1.0261,1.026
17.807000,-0.0089,-0.0220,1.0222,1.022
17.814000,-0.0069,-0.0161,1.0124,1.013
17.817000,-0.0108,-0.0181,1.0163,1.017
17.822000,-0.0167,-0.0161,1.0241,1.024
17.827000,-0.0069,-0.0161,1.0105,1.011
17.832000,-0.0147,-0.0142,1.0183,1.018
17.837000,-0.0128,-0.0161,1.0163,1.017
17.842000,-0.0225,-0.0220,1.0183,1.019
17.847000,-0.0186,-0.0161,1.0163,1.017
17.852000,-0.0186,-0.0181,1.0261,1.026
17.856000,-0.0128,-0.0161,1.0241,1.024
17.873000,-0.0167,-0.0200,1.0320,1.032
17.875000,-0.0128,-0.0239,1.0300,1.030
17.875000,-0.0186,-0.0200,1.0359,1.036
17.876000,-0.0069,-0.0239,1.0280,1.028
17.902000,-0.0128,-0.0239,1.0222,1.023
17.903000,-0.0089,-0.0220,1.0280,1.028
17.904000,-0.0069,-0.0220,1.0241,1.024
17.904000,-0.0128,-0.0220,1.0222,1.022
17.905000,-0.0128,-0.0220,1.0280,1.028
17.906000,-0.0147,-0.0259,1.0144,1.015
17.910000,-0.0147,-0.0200,1.0280,1.028
17.915000,-0.0265,-0.0181,1.0300,1.031
17.920000,-0.0108,-0.0181,1.0183,1.018
17.925000,-0.0128,-0.0122,1.0261,1.026
17.931000,-0.0167,-0.0142,1.0320,1.032
17.935000,-0.0206,-0.0142,1.0241,1.024
17.940000,-0.0147,-0.0142,1.0144,1.015
17.947000,-0.0128,-0.0142,1.0144,1.015
17.950000,-0.0069,-0.0161,1.0105,1.011
17.955000,-0.0167,-0.0161,1.0241,1.024
17.960000,-0.0030,-0.0122,1.0105,1.011
17.965000,-0.0108,-0.0142,1.0202,1.020
17.970000,-0.0010,-0.0122,1.0163,1.016
17.975000,-0.0069,-0.0122,1.0261,1.026
17.990000,-0.0030,-0.0142,1.0183,1.018
17.992000,-0.0089,-0.0122,1.0144,1.014
17.993000,-0.0206,-0.0181,1.0144,1.015
18.024000,-0.0049,-0.0142,1.0065,1.007
18.026000,-0.0128,-0.0142,1.0163,1.016
18.026000,-0.0089,-0.0142,1.0183,1.018
18.027000,-0.0186,-0.0161,1.0183,1.019
18.027000,-0.0089,-0.0181,1.0124,1.013
18.028000,-0.0147,-0.0122,1.0163,1.016
18.028000,-0.0108,-0.0200,1.0183,1.019
18.032000,-0.0069,-0.0181,1.0163,1.017
18.034000,-0.0069,-0.0220,1.0280,1.028
18.039000,-0.0049,-0.0220,1.0163,1.017
18.044000,-0.0049,-0.0181,1.0202,1.020
18.049000,-0.0069,-0.0200,1.0261,1.026
18.053000,-0.0030,-0.0200,1.0007,1.001
18.058000,-0.0089,-0.0220,1.0163,1.017
18.073000,-0.0147,-0.0200,1.0183,1.019
18.074000,-0.0108,-0.0220,1.0241,1.024
18.075000,-0.0147,-0.0181,1.0183,1.019
18.096000,-0.0108,-0.0200,1.0300,1.030
18.097000,-0.0108,-0.0200,1.0241,1.024
18.098000,-0.0167,-0.0161,1.0261,1.026
18.099000,-0.0167,-0.0181,1.0241,1.024
18.099000,-0.0186,-0.0259,1.0398,1.040
18.103000,-0.0069,-0.0220,1.0300,1.030
18.107000,-0.0128,-0.0142,1.0241,1.024
18.113000,-0.0167,-0.0161,1.0261,1.026
18.118000,-0.0167,-0.0200,1.0359,1.036
18.122000,-0.0089,-0.0200,1.0222,1.022
18.127000,-0.0147,-0.0181,1.0280,1.028
18.134000,-0.0167,-0.0181,1.0202,1.021
18.137000,-0.0167,-0.0200,1.0144,1.015
18.142000,-0.0147,-0.0142,1.0222,1.022
18.148000,-0.0225,-0.0220,1.0339,1.034
18.152000,-0.0186,-0.0122,1.0202,1.020
18.157000,-0.0265,-0.0161,1.0300,1.030
18.174000,-0.0206,-0.0181,1.0163,1.017
18.177000,-0.0147,-0.0142,1.0144,1.015
18.178000,-0.0186,-0.0181,1.0280,1.028
18.178000,-0.0186,-0.0181,1.0300,1.030
18.206000,-0.0147,-0.0161,1.0261,1.026
18.208000,-0.0167,-0.0220,1.0280,1.028
18.208000,-0.0128,-0.0181,1.0359,1.036
18.209000,-0.0089,-0.0161,1.0241,1.024
18.209000,-0.0108,-0.0200,1.0183,1.019
18.210000,-0.0128,-0.0239,1.0202,1.021
18.212000,-0.0128,-0.0200,1.0261,1.026
18.216000,-0.0128,-0.0200,1.0241,1.024
18.221000,-0.0186,-0.0239,1.0280,1.028
18.226000,-0.0167,-0.0200,1.0359,1.036
18.232000,-0.0186,-0.0161,1.0222,1.022
18.236000,-0.0167,-0.0200,1.0241,1.024
18.240000,-0.0206,-0.0239,1.0261,1.027
18.247000,-0.0206,-0.0200,1.0222,1.023
18.251000,-0.0128,-0.0142,1.0261,1.026
18.256000,-0.0225,-0.0200,1.0261,1.027
18.260000,-0.0128,-0.0122,1.0241,1.024
18.266000,-0.0147,-0.0142,1.0300,1.030
18.270000,-0.0147,-0.0122,1.0183,1.018
18.275000,-0.0147,-0.0122,1.0183,1.018
18.290000,-0.0128,-0.0161,1.0222,1.022
18.291000,-0.0147,-0.0161,1.0222,1.022
18.292000,-0.0108,-0.0122,1.0163,1.016
18.294000,-0.0089,-0.0161,1.0261,1.026
18.321000,-0.0089,-0.0161,1.0222,1.022
18.322000,-0.0186,-0.0161,1.0280,1.028
18.323000,-0.0147,-0.0200,1.0183,1.019
18.324000,-0.0089,-0.0161,1.0124,1.013
18.324000,-0.0147,-0.0200,1.0183,1.019
18.325000,-0.0128,-0.0142,1.0241,1.024
18.329000,-0.0108,-0.0161,1.0144,1.015
18.334000,-0.0128,-0.0181,1.0280,1.028
18.339000,-0.0147,-0.0142,1.0222,1.022
18.344000,-0.0108,-0.0142,1.0124,1.013
18.348000,-0.0108,-0.0181,1.0046,1.005
18.354000,-0.0069,-0.0181,1.0163,1.017
18.358000,-0.0069,-0.0181,1.0261,1.026
18.375000,-0.0089,-0.0200,1.0183,1.019
18.377000,-0.0069,-0.0200,1.0105,1.011
18.377000,-0.0108,-0.0181,1.0183,1.018
18.379000,-0.0069,-0.0161,1.0222,1.022
18.403000,-0.0049,-0.0142,1.0144,1.014
18.405000,-0.0128,-0.0181,1.0202,1.020
18.406000,-0.0069,-0.0181,1.0163,1.017
18.406000,-0.0069,-0.0161,1.0202,1.020
18.407000,-0.0030,-0.0181,1.0163,1.016
18.409000,-0.0186,-0.0142,1.0222,1.022
18.414000,-0.0147,-0.0200,1.0202,1.021
18.418000,-0.0089,-0.0103,1.0222,1.022
18.423000,-0.0069,-0.0142,1.0124,1.013
18.427000,-0.0108,-0.0200,1.0046,1.005
18.432000,-0.0128,-0.0142,1.0222,1.022
18.437000,-0.0186,-0.0142,1.0085,1.009
18.442000,-0.0128,-0.0161,1.0202,1.020
18.447000,-0.0108,-0.0200,1.0320,1.032
18.452000,-0.0186,-0.0161,1.0202,1.021
18.457000,-0.0147,-0.0181,1.0222,1.022
18.462000,-0.0167,-0.0239,1.0261,1.027
18.467000,-0.0167,-0.0220,1.0280,1.028
18.472000,-0.0108,-0.0181,1.0280,1.028
18.477000,-0.0108,-0.0220,1.0398,1.040
18.492000,-0.0167,-0.0220,1.0261,1.026
18.493000,-0.0128,-0.0142,1.0261,1.026
18.494000,-0.0108,-0.0181,1.0163,1.017
18.521000,-0.0147,-0.0161,1.0222,1.022
18.522000,-0.0049,-0.0220,1.0124,1.013
18.523000,-0.0128,-0.0220,1.0222,1.022
18.524000,-0.0108,-0.0200,1.0241,1.024
18.524000,-0.0128,-0.0161,1.0222,1.022
18.525000,-0.0147,-0.0142,1.0300,1.030
18.526000,-0.0108,-0.0103,1.0241,1.024
18.532000,-0.0167,-0.0161,1.0261,1.026
18.536000,-0.0108,-0.0200,1.0222,1.022
18.541000,-0.0206,-0.0103,1.0241,1.024
18.546000,-0.0206,-0.0200,1.0202,1.021
18.551000,-0.0186,-0.0161,1.0202,1.021
18.555000,-0.0128,-0.0122,1.0202,1.020
18.561000,-0.0108,-0.0142,1.0163,1.016
18.575000,-0.0167,-0.0122,1.0183,1.018
18.577000,-0.0167,-0.0142,1.0202,1.020
18.578000,-0.0225,-0.0142,1.0144,1.015
18.610000,-0.0206,-0.0181,1.0183,1.019
18.611000,-0.0167,-0.0122,1.0222,1.022
18.612000,-0.0206,-0.0122,1.0241,1.024
18.613000,-0.0167,-0.0122,1.0241,1.024
18.613000,-0.0167,-0.0142,1.0241,1.024
18.614000,-0.0108,-0.0161,1.0144,1.015
18.615000,-0.0128,-0.0200,1.0202,1.021
18.618000,-0.0186,-0.0161,1.0222,1.022
18.620000,-0.0108,-0.0259,1.0339,1.034
18.624000,-0.0089,-0.0181,1.0202,1.020
18.629000,-0.0108,-0.0161,1.0202,1.020
18.634000,-0.0167,-0.0200,1.0202,1.021
18.639000,-0.0167,-0.0220,1.0280,1.028
18.644000,-0.0108,-0.0181,1.0105,1.011
18.650000,-0.0147,-0.0200,1.0202,1.021
18.654000,-0.0108,-0.0103,1.0183,1.018
18.659000,-0.0089,-0.0161,1.0163,1.016
18.674000,-0.0206,-0.0083,1.0046,1.005
18.675000,-0.0147,-0.0161,1.0183,1.019
18.676000,-0.0128,-0.0161,1.0124,1.013
18.678000,-0.0167,-0.0161,1.0261,1.026
18.705000,-0.0089,-0.0200,1.0222,1.022
18.706000,-0.0049,-0.0181,1.0241,1.024
18.707000,-0.0108,-0.0142,1.0144,1.015
18.707000,-0.0049,-0.0122,1.0124,1.012
18.708000,-0.0069,-0.0181,1.0222,1.022
18.708000,-0.0030,-0.0142,1.0183,1.018
18.713000,-0.0186,-0.0200,1.0300,1.030
18.718000,-0.0128,-0.0200,1.0241,1.024
18.723000,-0.0186,-0.0200,1.0222,1.023
18.728000,-0.0147,-0.0220,1.0339,1.034
18.733000,-0.0186,-0.0161,1.0222,1.022
18.737000,-0.0147,-0.0181,1.0241,1.024
18.742000,-0.0167,-0.0103,1.0202,1.020
18.748000,-0.0128,-0.0220,1.0183,1.019
18.753000,-0.0186,-0.0181,1.0280,1.028
18.758000,-0.0206,-0.0200,1.0261,1.026
18.762000,-0.0108,-0.0200,1.0183,1.019
18.768000,-0.0030,-0.0279,1.0241,1.025
18.773000,-0.0167,-0.0279,1.0339,1.034
18.777000,-0.0049,-0.0259,1.0300,1.030
18.793000,-0.0069,-0.0200,1.0202,1.020
18.795000,-0.0069,-0.0239,1.0202,1.021
18.796000,-0.0069,-0.0239,1.0085,1.009
18.821000,-0.0089,-0.0220,1.0241,1.024
18.822000,-0.0089,-0.0200,1.0241,1.024
18.823000,-0.0089,-0.0239,1.0241,1.024
18.823000,-0.0128,-0.0259,1.0241,1.025
18.824000,-0.0147,-0.0259,1.0222,1.023
18.824000,-0.0128,-0.0220,1.0300,1.030
18.826000,-0.0108,-0.0220,1.0222,1.022
18.833000,-0.0089,-0.0220,1.0300,1.030
18.836000,-0.0128,-0.0181,1.0300,1.030
18.841000,-0.0108,-0.0181,1.0280,1.028
18.846000,-0.0049,-0.0142,1.0183,1.018
18.851000,-0.0128,-0.0161,1.0222,1.022
18.856000,-0.0147,-0.0122,1.0241,1.024
18.860000,-0.0206,-0.0220,1.0280,1.028
18.875000,-0.0128,-0.0161,1.0320,1.032
18.876000,-0.0167,-0.0161,1.0222,1.022
18.878000,-0.0128,-0.0220,1.0163,1.017
18.880000,-0.0186,-0.0181,1.0417,1.042
18.903000,-0.0206,-0.0200,1.0163,1.017
18.905000,-0.0186,-0.0181,1.0222,1.023
18.906000,-0.0206,-0.0181,1.0261,1.026
18.906000,-0.0167,-0.0200,1.0280,1.028
18.907000,-0.0089,-0.0181,1.0261,1.026
18.910000,-0.0089,-0.0220,1.0241,1.024
18.917000,-0.0245,-0.0220,1.0339,1.034
18.920000,-0.0049,-0.0142,1.0202,1.020
18.925000,-0.0128,-0.0200,1.0261,1.026
18.930000,-0.0265,-0.0279,1.0222,1.023
18.935000,-0.0206,-0.0200,1.0261,1.026
18.940000,-0.0128,-0.0220,1.0222,1.022
18.945000,-0.0206,-0.0181,1.0241,1.025
18.951000,-0.0167,-0.0181,1.0241,1.024
18.954000,-0.0206,-0.0181,1.0163,1.017
18.959000,-0.0128,-0.0142,1.0202,1.020
18.967000,-0.0186,-0.0122,1.0202,1.020
18.969000,-0.0128,-0.0122,1.0202,1.020
18.974000,-0.0089,-0.0103,1.0183,1.018
18.979000,-0.0128,-0.0122,1.0183,1.018
18.994000,-0.0108,-0.0064,1.0163,1.016
18.995000,-0.0049,-0.0161,1.0280,1.028
18.996000,-0.0128,-0.0142,1.0124,1.013
18.998000,-0.0147,-0.0161,1.0144,1.015
19.024000,-0.0108,-0.0161,1.0261,1.026
19.025000,-0.0069,-0.0122,1.0222,1.022
19.026000,-0.0089,-0.0122,1.0144,1.014
19.026000,-0.0089,-0.0122,1.0144,1.014
19.027000,-0.0128,-0.0083,1.0105,1.011
19.028000,-0.0128,-0.0142,1.0105,1.011
19.034000,-0.0128,-0.0083,1.0085,1.009
19.038000,-0.0128,-0.0142,1.0163,1.016
19.043000,-0.0128,-0.0142,1.0163,1.016
19.048000,-0.0167,-0.0103,1.0124,1.013
19.053000,-0.0128,-0.0142,1.0300,1.030
19.058000,-0.0128,-0.0181,1.0183,1.019
19.063000,-0.0128,-0.0122,1.0378,1.038
19.081000,-0.0089,-0.0122,1.0222,1.022
19.084000,-0.0147,-0.0161,1.0359,1.036
19.085000,-0.0069,-0.0122,1.0241,1.024
19.085000,-0.0069,-0.0181,1.0202,1.020
19.091000,-0.0069,-0.0181,1.0105,1.011
19.093000,-0.0010,-0.0161,1.0124,1.013
19.109000,-0.0010,-0.0181,1.0163,1.016
19.111000,-0.0049,-0.0181,1.0222,1.022
19.111000,-0.0049,-0.0181,1.0144,1.015
19.113000,0.0009,-0.0161,1.0222,1.022
19.116000,-0.0049,-0.0103,1.0222,1.022
19.122000,-0.0069,-0.0142,1.0085,1.009
19.126000,-0.0049,-0.0161,1.0124,1.013
19.132000,-0.0049,-0.0181,1.0046,1.005
19.136000,-0.0128,-0.0181,1.0202,1.020
19.141000,-0.0069,-0.0161,1.0144,1.015
19.146000,-0.0108,-0.0142,1.0202,1.020
19.151000,-0.0108,-0.0181,1.0339,1.034
19.156000,-0.0206,-0.0142,1.0241,1.024
19.160000,-0.0089,-0.0181,1.0163,1.017
19.174000,-0.0108,-0.0181,1.0339,1.034
19.175000,-0.0089,-0.0161,1.0183,1.018
19.176000,-0.0089,-0.0142,1.0222,1.022
19.199000,-0.0089,-0.0161,1.0026,1.003
19.200000,-0.0128,-0.0181,1.0183,1.019
19.201000,-0.0030,-0.0142,1.0222,1.022
19.202000,0.0029,-0.0142,1.0046,1.005
19.202000,-0.0069,-0.0259,1.0144,1.015
19.205000,-0.0049,-0.0200,1.0202,1.020
19.210000,-0.0167,-0.0239,1.0339,1.034
19.217000,-0.0069,-0.0161,1.0261,1.026
19.220000,-0.0186,-0.0200,1.0339,1.034
19.225000,-0.0147,-0.0181,1.0300,1.030
19.230000,-0.0128,-0.0220,1.0222,1.022
19.235000,-0.0167,-0.0259,1.0222,1.023
19.240000,-0.0147,-0.0220,1.0222,1.023
19.244000,-0.0128,-0.0220,1.0124,1.013
19.251000,-0.0167,-0.0161,1.0320,1.032
19.256000,-0.0128,-0.0220,1.0163,1.017
19.259000,-0.0128,-0.0239,1.0202,1.021
19.264000,-0.0186,-0.0220,1.0222,1.023
19.278000,-0.0147,-0.0220,1.0320,1.032
19.279000,-0.0167,-0.0239,1.0144,1.015
19.280000,-0.0225,-0.0239,1.0320,1.032
19.303000,-0.0128,-0.0200,1.0202,1.021
19.305000,-0.0167,-0.0220,1.0339,1.034
19.306000,-0.0147,-0.0181,1.0261,1.026
19.307000,-0.0147,-0.0122,1.0202,1.020
19.307000,-0.0186,-0.0181,1.0300,1.030
19.309000,-0.0206,-0.0181,1.0202,1.021
19.313000,-0.0186,-0.0142,1.0339,1.034
19.321000,-0.0167,-0.0122,1.0105,1.011
19.323000,-0.0245,-0.0161,1.0163,1.017
19.328000,-0.0245,-0.0181,1.0202,1.021
19.335000,-0.0225,-0.0142,1.0085,1.009
19.338000,-0.0108,-0.0122,1.0124,1.013
19.343000,-0.0128,-0.0181,1.0144,1.015
19.348000,-0.0128,-0.0122,1.0144,1.015
19.353000,-0.0147,-0.0200,1.0183,1.019
19.358000,-0.0089,-0.0161,1.0241,1.024
19.363000,-0.0147,-0.0142,1.0261,1.026
19.378000,-0.0186,-0.0239,1.0280,1.028
19.380000,-0.0108,-0.0161,1.0241,1.024
19.381000,-0.0186,-0.0181,1.0222,1.023
19.403000,-0.0206,-0.0181,1.0241,1.025
19.404000,-0.0167,-0.0220,1.0202,1.021
19.405000,-0.0206,-0.0122,1.0280,1.028
19.405000,-0.0167,-0.0181,1.0261,1.026
19.406000,-0.0089,-0.0161,1.0320,1.032
19.408000,-0.0167,-0.0181,1.0280,1.028
19.412000,-0.0108,-0.0122,1.0124,1.013
19.418000,-0.0206,-0.0161,1.0241,1.024
19.422000,-0.0089,-0.0181,1.0241,1.024
19.427000,-0.0186,-0.0200,1.0417,1.042
19.432000,-0.0108,-0.0200,1.0339,1.034
19.436000,-0.0147,-0.0122,1.0378,1.038
19.441000,-0.0089,-0.0142,1.0144,1.015
19.446000,-0.0128,-0.0161,1.0359,1.036
19.452000,-0.0108,-0.0161,1.0163,1.017
19.456000,-0.0128,-0.0161,1.0261,1.026
19.461000,-0.0089,-0.0103,1.0261,1.026
19.476000,-0.0167,-0.0161,1.0222,1.022
19.477000,-0.0069,-0.0103,1.0183,1.018
19.478000,-0.0147,-0.0122,1.0241,1.024
19.481000,-0.0108,-0.0161,1.0222,1.022
19.502000,-0.0206,-0.0181,1.0124,1.013
19.504000,-0.0108,-0.0220,1.0320,1.032
19.504000,-0.0108,-0.0142,1.0163,1.016
19.505000,-0.0128,-0.0200,1.0320,1.032
19.506000,-0.0089,-0.0200,1.0280,1.028
19.510000,-0.0108,-0.0200,1.0261,1.026
19.515000,-0.0089,-0.0200,1.0417,1.042
19.520000,-0.0089,-0.0259,1.0241,1.025
19.526000,-0.0147,-0.0259,1.0300,1.030
19.530000,-0.0089,-0.0200,1.0280,1.028
19.536000,-0.0147,-0.0279,1.0320,1.032
19.540000,-0.0186,-0.0259,1.0222,1.023
19.545000,-0.0167,-0.0181,1.0280,1.028
19.550000,-0.0186,-0.0220,1.0280,1.028
19.555000,-0.0265,-0.0220,1.0300,1.031
19.560000,-0.0225,-0.0181,1.0300,1.030
19.565000,-0.0186,-0.0181,1.0222,1.023
19.581000,-0.0147,-0.0161,1.0378,1.038
19.582000,-0.0089,-0.0200,1.0378,1.038
19.584000,-0.0147,-0.0161,1.0241,1.024
19.609000,-0.0089,-0.0200,1.0300,1.030
19.611000,-0.0206,-0.0181,1.0398,1.040
19.611000,-0.0108,-0.0181,1.0241,1.024
19.612000,-0.0089,-0.0161,1.0222,1.022
19.613000,-0.0167,-0.0200,1.0398,1.040
19.614000,-0.0108,-0.0200,1.0437,1.044
19.615000,-0.0225,-0.0200,1.0320,1.032
19.620000,-0.0225,-0.0259,1.0222,1.023
19.623000,-0.0186,-0.0200,1.0261,1.026
19.628000,-0.0284,-0.0239,1.0222,1.023
19.637000,-0.0304,-0.0239,1.0320,1.033
19.639000,-0.0323,-0.0239,1.0241,1.025
19.643000,-0.0245,-0.0220,1.0105,1.011
19.648000,-0.0265,-0.0239,1.0183,1.019
19.654000,-0.0167,-0.0239,1.0222,1.023
19.658000,-0.0128,-0.0181,1.0300,1.030
19.663000,-0.0206,-0.0220,1.0398,1.040
19.671000,-0.0265,-0.0200,1.0398,1.040
19.673000,-0.0147,-0.0239,1.0300,1.030
19.677000,-0.0108,-0.0220,1.0261,1.026
19.682000,-0.0186,-0.0181,1.0241,1.024
19.697000,-0.0089,-0.0181,1.0280,1.028
19.698000,-0.0206,-0.0200,1.0183,1.019
19.699000,-0.0186,-0.0200,1.0378,1.038
19.722000,-0.0108,-0.0142,1.0222,1.022
19.724000,-0.0147,-0.0220,1.0261,1.026
19.724000,-0.0186,-0.0181,1.0320,1.032
19.725000,-0.0147,-0.0142,1.0241,1.024
19.725000,-0.0186,-0.0181,1.0222,1.023
19.728000,-0.0167,-0.0161,1.0241,1.024
19.731000,-0.0167,-0.0142,1.0241,1.024
19.737000,-0.0206,-0.0181,1.0183,1.019
19.741000,-0.0167,-0.0142,1.0261,1.026
19.746000,-0.0108,-0.0181,1.0241,1.024
19.754000,-0.0089,-0.0122,1.0261,1.026
19.757000,-0.0147,-0.0103,1.0163,1.016
19.761000,-0.0147,-0.0142,1.0300,1.030
19.766000,-0.0167,-0.0142,1.0300,1.030
19.780000,-0.0089,-0.0103,1.0144,1.014
19.782000,-0.0147,-0.0142,1.0163,1.017
19.782000,-0.0049,-0.0103,1.0261,1.026
19.801000,-0.0128,-0.0142,1.0202,1.020
19.804000,-0.0128,-0.0103,1.0280,1.028
19.805000,-0.0186,-0.0142,1.0320,1.032
19.805000,-0.0147,-0.0200,1.0241,1.024
19.807000,-0.0147,-0.0161,1.0202,1.020
19.810000,-0.0147,-0.0122,1.0241,1.024
19.815000,-0.0108,-0.0142,1.0222,1.022
19.821000,-0.0167,-0.0161,1.0339,1.034
19.825000,-0.0108,-0.0239,1.0398,1.040
19.830000,-0.0147,-0.0142,1.0300,1.030
19.837000,-0.0128,-0.0200,1.0241,1.024
19.841000,-0.0128,-0.0239,1.0417,1.042
19.845000,-0.0108,-0.0220,1.0300,1.030
19.849000,-0.0108,-0.0239,1.0300,1.030
19.859000,-0.0167,-0.0200,1.0280,1.028
19.860000,-0.0167,-0.0220,1.0339,1.034
19.864000,-0.0108,-0.0200,1.0398,1.040
19.879000,-0.0167,-0.0181,1.0320,1.032
19.880000,-0.0147,-0.0161,1.0320,1.032
19.881000,-0.0225,-0.0161,1.0359,1.036
19.895000,-0.0147,-0.0161,1.0456,1.046
19.897000,-0.0186,-0.0200,1.0241,1.025
19.898000,-0.0284,-0.0239,1.0378,1.038
19.899000,-0.0186,-0.0181,1.0339,1.034
19.903000,-0.0167,-0.0181,1.0359,1.036
19.909000,-0.0225,-0.0239,1.0300,1.031
19.916000,-0.0206,-0.0239,1.0456,1.046
19.919000,-0.0186,-0.0259,1.0359,1.036
19.923000,-0.0225,-0.0220,1.0359,1.036
19.928000,-0.0206,-0.0220,1.0320,1.032
19.933000,-0.0265,-0.0220,1.0320,1.033
19.938000,-0.0225,-0.0239,1.0280,1.029
19.943000,-0.0265,-0.0220,1.0300,1.031
19.948000,-0.0265,-0.0259,1.0417,1.042
19.953000,-0.0304,-0.0298,1.0437,1.045
19.958000,-0.0265,-0.0259,1.0456,1.046
19.963000,-0.0284,-0.0279,1.0378,1.039
19.969000,-0.0225,-0.0259,1.0339,1.034
19.974000,-0.0265,-0.0239,1.0241,1.025
19.978000,-0.0304,-0.0279,1.0320,1.033
19.993000,-0.0323,-0.0259,1.0261,1.027
19.994000,-0.0225,-0.0279,1.0300,1.031
19.995000,-0.0147,-0.0259,1.0261,1.027
20.000000,-0.0167,-0.0181,1.0300,1.030
20.007000,-0.0304,-0.0298,1.0280,1.029
20.008000,-0.0206,-0.0298,1.0320,1.033
20.012000,-0.0265,-0.0239,1.0339,1.035
20.016000,-0.0245,-0.0239,1.0300,1.031
20.022000,-0.0167,-0.0142,1.0280,1.028
20.026000,-0.0245,-0.0200,1.0398,1.040
20.031000,-0.0186,-0.0181,1.0300,1.030
20.036000,-0.0147,-0.0142,1.0280,1.028
20.041000,-0.0206,-0.0181,1.0261,1.026
20.046000,-0.0304,-0.0220,1.0300,1.031
20.053000,-0.0284,-0.0161,1.0398,1.040
20.056000,-0.0284,-0.0220,1.0339,1.035
20.060000,-0.0245,-0.0200,1.0437,1.044
20.066000,-0.0225,-0.0181,1.0339,1.034
20.078000,-0.0225,-0.0161,1.0300,1.030
20.079000,-0.0225,-0.0200,1.0280,1.028
20.081000,-0.0245,-0.0161,1.0359,1.036
20.095000,-0.0147,-0.0161,1.0320,1.032
20.097000,-0.0206,-0.0200,1.0241,1.025
20.097000,-0.0186,-0.0200,1.0320,1.032
20.100000,-0.0206,-0.0161,1.0280,1.028
20.108000,-0.0167,-0.0181,1.0261,1.026
20.110000,-0.0108,-0.0161,1.0378,1.038
20.115000,-0.0186,-0.0161,1.0378,1.038
20.121000,-0.0206,-0.0161,1.0339,1.034
20.125000,-0.0128,-0.0181,1.0280,1.028
20.129000,-0.0186,-0.0181,1.0183,1.019
20.137000,-0.0186,-0.0122,1.0183,1.019
20.139000,-0.0245,-0.0161,1.0241,1.025
20.144000,-0.0167,-0.0181,1.0183,1.019
20.149000,-0.0128,-0.0161,1.0202,1.020
20.154000,-0.0128,-0.0200,1.0398,1.040
20.159000,-0.0186,-0.0200,1.0437,1.044
20.164000,-0.0069,-0.0161,1.0300,1.030
20.181000,-0.0089,-0.0200,1.0183,1.019
20.182000,-0.0049,-0.0181,1.0183,1.018
20.183000,0.0009,-0.0161,1.0320,1.032
20.184000,-0.0128,-0.0220,1.0320,1.032
20.199000,-0.0069,-0.0239,1.0222,1.022
20.202000,-0.0069,-0.0181,1.0320,1.032
20.203000,-0.0069,-0.0200,1.0300,1.030
20.205000,-0.0108,-0.0181,1.0300,1.030
