time,gFx,gFy,gFz,TgF
29.120000,-0.0147,-0.0239,1.0144,1.015
29.125000,-0.0069,-0.0239,1.0339,1.034
29.131000,0.0068,-0.0239,1.0241,1.024
29.135000,0.0068,-0.0259,1.0202,1.021
29.139000,-0.0010,-0.0259,1.0456,1.046
29.151000,0.0107,-0.0220,1.0241,1.024
29.152000,-0.0030,-0.0239,1.0339,1.034
29.157000,-0.0049,-0.0220,1.0300,1.030
29.169000,-0.0186,-0.0239,1.0261,1.027
29.170000,-0.0362,-0.0220,1.0359,1.037
29.171000,-0.0323,-0.0220,1.0339,1.035
29.174000,-0.0382,-0.0259,1.0339,1.035
29.181000,-0.0421,-0.0220,1.0339,1.035
29.184000,-0.0186,-0.0200,1.0359,1.036
29.189000,-0.0323,-0.0200,1.0398,1.040
29.195000,-0.0284,-0.0200,1.0320,1.033
29.199000,-0.0069,-0.0161,1.0339,1.034
29.203000,-0.0069,-0.0161,1.0320,1.032
29.208000,-0.0049,-0.0142,1.0261,1.026
29.214000,0.0048,-0.0161,1.0378,1.038
29.218000,-0.0128,-0.0142,1.0320,1.032
29.223000,-0.0108,-0.0122,1.0378,1.038
29.229000,-0.0030,-0.0064,1.0300,1.030
29.233000,-0.0343,-0.0200,1.0300,1.031
29.238000,-0.0304,-0.0103,1.0261,1.027
29.257000,-0.0421,-0.0161,1.0339,1.035
29.259000,-0.0440,-0.0142,1.0280,1.029
29.260000,-0.0323,-0.0200,1.0339,1.035
29.261000,-0.0343,-0.0181,1.0183,1.019
29.278000,-0.0265,-0.0142,1.0417,1.042
29.279000,-0.0108,-0.0161,1.0280,1.028
29.280000,-0.0069,-0.0103,1.0261,1.026
29.281000,0.0068,-0.0103,1.0105,1.011
29.282000,0.0146,-0.0142,1.0144,1.015
29.287000,0.0087,-0.0181,1.0261,1.026
29.292000,0.0146,-0.0161,1.0222,1.022
29.297000,0.0068,-0.0161,1.0163,1.016
29.302000,-0.0108,-0.0142,1.0261,1.026
29.306000,-0.0089,-0.0161,1.0222,1.022
29.312000,-0.0304,-0.0181,1.0320,1.033
29.316000,-0.0225,-0.0220,1.0300,1.030
29.321000,-0.0362,-0.0259,1.0320,1.033
29.328000,-0.0401,-0.0220,1.0261,1.027
29.331000,-0.0186,-0.0259,1.0437,1.044
29.336000,-0.0186,-0.0239,1.0398,1.040
29.341000,-0.0225,-0.0239,1.0241,1.025
29.346000,-0.0069,-0.0239,1.0476,1.048
29.351000,-0.0049,-0.0200,1.0398,1.040
29.356000,-0.0030,-0.0220,1.0280,1.028
29.370000,0.0068,-0.0200,1.0476,1.048
29.371000,-0.0069,-0.0259,1.0378,1.038
29.373000,-0.0128,-0.0220,1.0280,1.028
29.377000,-0.0108,-0.0220,1.0437,1.044
29.385000,-0.0167,-0.0239,1.0280,1.028
29.386000,-0.0323,-0.0239,1.0359,1.037
29.390000,-0.0304,-0.0298,1.0417,1.043
29.395000,-0.0480,-0.0337,1.0241,1.026
29.400000,-0.0421,-0.0298,1.0241,1.025
29.405000,-0.0362,-0.0259,1.0320,1.033
29.412000,-0.0225,-0.0279,1.0280,1.029
29.415000,-0.0186,-0.0239,1.0202,1.021
29.420000,-0.0108,-0.0259,1.0456,1.046
29.424000,-0.0010,-0.0200,1.0339,1.034
29.430000,0.0087,-0.0239,1.0320,1.032
29.435000,0.0107,-0.0220,1.0144,1.015
29.439000,0.0107,-0.0200,1.0202,1.020
29.451000,-0.0030,-0.0259,1.0280,1.028
29.452000,-0.0186,-0.0181,1.0378,1.038
29.455000,-0.0049,-0.0142,1.0261,1.026
29.467000,-0.0265,-0.0161,1.0222,1.023
29.469000,-0.0304,-0.0239,1.0320,1.033
29.470000,-0.0440,-0.0279,1.0241,1.025
29.474000,-0.0421,-0.0239,1.0300,1.031
29.480000,-0.0499,-0.0239,1.0320,1.033
29.484000,-0.0265,-0.0220,1.0320,1.033
29.488000,-0.0323,-0.0239,1.0300,1.031
29.496000,-0.0245,-0.0220,1.0398,1.040
29.498000,-0.0049,-0.0200,1.0280,1.028
29.503000,-0.0089,-0.0239,1.0222,1.023
29.508000,0.0068,-0.0200,1.0300,1.030
29.515000,0.0009,-0.0181,1.0417,1.042
29.518000,-0.0128,-0.0200,1.0280,1.028
29.523000,-0.0089,-0.0220,1.0261,1.026
29.528000,-0.0128,-0.0142,1.0261,1.026
29.533000,-0.0265,-0.0200,1.0163,1.017
29.538000,-0.0304,-0.0181,1.0202,1.021
29.543000,-0.0440,-0.0259,1.0300,1.031
29.548000,-0.0480,-0.0200,1.0144,1.016
29.552000,-0.0362,-0.0200,1.0222,1.023
29.558000,-0.0401,-0.0220,1.0280,1.029
29.570000,-0.0421,-0.0200,1.0320,1.033
29.571000,-0.0245,-0.0220,1.0300,1.031
29.573000,-0.0069,-0.0239,1.0320,1.032
29.587000,0.0087,-0.0259,1.0124,1.013
29.588000,0.0185,-0.0200,1.0241,1.025
29.589000,0.0048,-0.0239,1.0261,1.026
29.592000,0.0107,-0.0220,1.0261,1.026
29.597000,0.0029,-0.0220,1.0300,1.030
29.602000,0.0048,-0.0200,1.0280,1.028
29.606000,-0.0049,-0.0200,1.0105,1.011
29.613000,-0.0265,-0.0239,1.0320,1.033
29.616000,-0.0284,-0.0279,1.0163,1.017
29.621000,-0.0362,-0.0259,1.0261,1.027
29.626000,-0.0421,-0.0220,1.0241,1.025
29.631000,-0.0323,-0.0220,1.0222,1.023
29.636000,-0.0304,-0.0239,1.0222,1.023
29.641000,-0.0225,-0.0200,1.0222,1.023
29.654000,-0.0128,-0.0220,1.0144,1.015
29.655000,-0.0069,-0.0220,1.0241,1.024
29.659000,0.0126,-0.0142,1.0202,1.020
29.661000,0.0087,-0.0181,1.0300,1.030
29.672000,0.0009,-0.0200,1.0261,1.026
29.674000,0.0146,-0.0200,1.0222,1.022
29.676000,-0.0030,-0.0181,1.0300,1.030
29.682000,-0.0030,-0.0220,1.0183,1.019
29.685000,-0.0186,-0.0181,1.0241,1.024
29.690000,-0.0265,-0.0181,1.0183,1.019
29.697000,-0.0265,-0.0181,1.0163,1.017
29.700000,-0.0284,-0.0220,1.0163,1.017
29.705000,-0.0343,-0.0200,1.0085,1.009
29.710000,-0.0265,-0.0200,1.0124,1.013
29.715000,-0.0186,-0.0103,1.0261,1.026
29.720000,-0.0186,-0.0161,1.0222,1.022
29.725000,-0.0069,-0.0181,1.0144,1.015
29.730000,0.0048,-0.0142,1.0280,1.028
29.735000,0.0048,-0.0142,1.0202,1.020
29.739000,0.0107,-0.0161,1.0144,1.015
29.755000,0.0029,-0.0161,1.0300,1.030
29.756000,-0.0089,-0.0142,1.0261,1.026
29.757000,-0.0069,-0.0161,1.0202,1.020
29.759000,-0.0186,-0.0161,1.0183,1.019
29.772000,-0.0206,-0.0239,1.0222,1.023
29.773000,-0.0362,-0.0239,1.0280,1.029
29.775000,-0.0323,-0.0181,1.0183,1.019
29.780000,-0.0284,-0.0200,1.0202,1.021
29.784000,-0.0265,-0.0181,1.0124,1.013
29.789000,-0.0245,-0.0200,1.0320,1.032
29.796000,-0.0108,-0.0181,1.0280,1.028
29.800000,-0.0069,-0.0161,1.0202,1.020
29.803000,0.0009,-0.0161,1.0241,1.024
29.810000,0.0068,-0.0181,1.0320,1.032
29.814000,-0.0069,-0.0200,1.0202,1.020
29.819000,-0.0069,-0.0181,1.0222,1.022
29.823000,-0.0128,-0.0142,1.0339,1.034
29.831000,-0.0265,-0.0239,1.0261,1.027
29.834000,-0.0186,-0.0200,1.0261,1.026
29.838000,-0.0323,-0.0161,1.0222,1.023
29.843000,-0.0480,-0.0259,1.0280,1.029
29.848000,-0.0323,-0.0200,1.0320,1.033
29.853000,-0.0382,-0.0259,1.0163,1.017
29.858000,-0.0206,-0.0239,1.0202,1.021
29.872000,-0.0225,-0.0259,1.0222,1.023
29.873000,-0.0147,-0.0239,1.0300,1.030
29.874000,-0.0128,-0.0318,1.0320,1.033
29.886000,0.0029,-0.0239,1.0144,1.015
29.888000,0.0107,-0.0181,1.0280,1.028
29.888000,0.0146,-0.0200,1.0241,1.024
29.892000,0.0126,-0.0181,1.0300,1.030
29.897000,-0.0049,-0.0161,1.0339,1.034
29.902000,-0.0147,-0.0259,1.0378,1.038
29.907000,-0.0284,-0.0181,1.0183,1.019
29.914000,-0.0343,-0.0239,1.0222,1.023
29.917000,-0.0323,-0.0279,1.0339,1.035
29.921000,-0.0421,-0.0259,1.0280,1.029
29.926000,-0.0382,-0.0259,1.0300,1.031
29.931000,-0.0284,-0.0239,1.0280,1.029
29.936000,-0.0186,-0.0220,1.0261,1.026
29.941000,-0.0128,-0.0161,1.0359,1.036
29.953000,-0.0010,-0.0181,1.0300,1.030
29.954000,0.0029,-0.0142,1.0300,1.030
29.956000,0.0126,-0.0103,1.0144,1.014
29.967000,0.0009,-0.0161,1.0280,1.028
29.969000,-0.0010,-0.0200,1.0261,1.026
29.971000,-0.0030,-0.0161,1.0280,1.028
29.975000,-0.0108,-0.0122,1.0183,1.018
29.981000,-0.0225,-0.0122,1.0202,1.021
29.986000,-0.0245,-0.0103,1.0222,1.023
29.991000,-0.0519,-0.0142,1.0222,1.024
29.996000,-0.0460,-0.0161,1.0202,1.021
30.000000,-0.0440,-0.0142,1.0222,1.023
30.005000,-0.0343,-0.0161,1.0222,1.023
30.010000,-0.0304,-0.0200,1.0163,1.017
30.015000,-0.0147,-0.0161,1.0183,1.019
30.020000,0.0009,-0.0103,1.0183,1.018
30.025000,0.0048,-0.0142,1.0241,1.024
30.030000,0.0224,-0.0142,1.0222,1.023
30.034000,0.0107,-0.0122,1.0202,1.020
30.039000,0.0068,-0.0239,1.0320,1.032
30.044000,-0.0030,-0.0181,1.0359,1.036
30.050000,-0.0049,-0.0181,1.0320,1.032
30.054000,-0.0206,-0.0181,1.0241,1.025
30.059000,-0.0265,-0.0142,1.0378,1.038
30.072000,-0.0362,-0.0239,1.0359,1.037
30.074000,-0.0460,-0.0298,1.0320,1.033
30.090000,-0.0499,-0.0239,1.0241,1.026
30.091000,-0.0323,-0.0259,1.0300,1.031
30.092000,-0.0401,-0.0298,1.0241,1.025
30.093000,-0.0245,-0.0220,1.0163,1.017
30.094000,-0.0089,-0.0259,1.0417,1.042
30.099000,0.0009,-0.0239,1.0300,1.030
30.103000,0.0087,-0.0239,1.0241,1.024
30.109000,0.0087,-0.0239,1.0359,1.036
30.113000,-0.0030,-0.0220,1.0261,1.026
30.118000,0.0048,-0.0220,1.0378,1.038
30.123000,-0.0049,-0.0259,1.0417,1.042
30.130000,-0.0265,-0.0279,1.0300,1.031
30.133000,-0.0225,-0.0259,1.0398,1.040
30.137000,-0.0421,-0.0259,1.0339,1.035
30.142000,-0.0323,-0.0259,1.0261,1.027
30.147000,-0.0382,-0.0279,1.0261,1.027
30.152000,-0.0382,-0.0161,1.0280,1.029
30.157000,-0.0401,-0.0259,1.0339,1.035
30.171000,-0.0304,-0.0259,1.0300,1.031
30.172000,-0.0147,-0.0200,1.0241,1.024
30.173000,-0.0010,-0.0239,1.0359,1.036
30.177000,0.0126,-0.0239,1.0163,1.017
30.188000,0.0068,-0.0181,1.0241,1.024
30.189000,0.0185,-0.0239,1.0085,1.009
30.192000,0.0068,-0.0239,1.0202,1.021
30.198000,0.0029,-0.0181,1.0280,1.028
30.202000,-0.0089,-0.0161,1.0222,1.022
30.206000,-0.0245,-0.0220,1.0222,1.023
30.212000,-0.0186,-0.0181,1.0300,1.030
30.216000,-0.0284,-0.0220,1.0339,1.035
30.221000,-0.0304,-0.0161,1.0280,1.029
30.226000,-0.0206,-0.0239,1.0359,1.036
30.232000,-0.0284,-0.0161,1.0359,1.036
30.236000,-0.0343,-0.0161,1.0202,1.021
30.243000,-0.0089,-0.0220,1.0417,1.042
30.257000,-0.0030,-0.0161,1.0261,1.026
30.258000,0.0126,-0.0181,1.0300,1.030
30.259000,0.0126,-0.0122,1.0300,1.030
30.261000,-0.0010,-0.0200,1.0300,1.030
30.276000,-0.0010,-0.0161,1.0144,1.014
30.277000,-0.0049,-0.0161,1.0300,1.030
30.278000,-0.0186,-0.0200,1.0163,1.017
30.280000,-0.0206,-0.0161,1.0339,1.034
30.286000,-0.0323,-0.0181,1.0261,1.027
30.290000,-0.0382,-0.0239,1.0105,1.011
30.296000,-0.0362,-0.0220,1.0222,1.023
30.301000,-0.0304,-0.0200,1.0241,1.025
30.305000,-0.0343,-0.0220,1.0163,1.017
30.310000,-0.0186,-0.0122,1.0241,1.024
30.315000,-0.0167,-0.0181,1.0183,1.019
30.320000,-0.0089,-0.0200,1.0261,1.026
30.325000,-0.0010,-0.0220,1.0280,1.028
30.332000,0.0126,-0.0142,1.0144,1.015
30.335000,0.0068,-0.0220,1.0280,1.028
30.340000,0.0087,-0.0142,1.0222,1.022
30.344000,-0.0030,-0.0161,1.0241,1.024
30.355000,-0.0128,-0.0200,1.0339,1.034
30.357000,-0.0245,-0.0220,1.0280,1.029
30.359000,-0.0186,-0.0220,1.0261,1.026
30.373000,-0.0265,-0.0239,1.0300,1.031
30.374000,-0.0362,-0.0220,1.0339,1.035
30.374000,-0.0304,-0.0259,1.0359,1.037
30.381000,-0.0265,-0.0200,1.0261,1.027
30.384000,-0.0323,-0.0259,1.0241,1.025
30.388000,-0.0265,-0.0259,1.0339,1.035
30.393000,-0.0147,-0.0200,1.0339,1.034
30.399000,-0.0069,-0.0220,1.0183,1.019
30.403000,-0.0049,-0.0259,1.0437,1.044
30.408000,-0.0225,-0.0220,1.0300,1.030
30.415000,-0.0147,-0.0259,1.0300,1.030
30.418000,-0.0089,-0.0220,1.0280,1.028
30.423000,-0.0089,-0.0220,1.0124,1.013
30.429000,-0.0265,-0.0220,1.0222,1.023
30.434000,-0.0362,-0.0200,1.0339,1.035
30.439000,-0.0362,-0.0298,1.0359,1.037
30.443000,-0.0323,-0.0259,1.0320,1.033
30.457000,-0.0245,-0.0181,1.0105,1.011
30.458000,-0.0245,-0.0220,1.0222,1.023
30.459000,-0.0245,-0.0200,1.0222,1.023
30.474000,-0.0304,-0.0181,1.0300,1.031
30.475000,-0.0167,-0.0200,1.0241,1.024
30.476000,0.0126,-0.0220,1.0007,1.001
30.477000,0.0029,-0.0239,1.0261,1.026
30.483000,0.0126,-0.0220,1.0280,1.028
30.487000,-0.0089,-0.0200,1.0280,1.028
30.492000,-0.0089,-0.0181,1.0417,1.042
30.499000,0.0009,-0.0181,1.0222,1.022
30.502000,-0.0147,-0.0200,1.0163,1.017
30.506000,-0.0089,-0.0161,1.0300,1.030
30.511000,-0.0304,-0.0239,1.0339,1.035
30.516000,-0.0323,-0.0200,1.0320,1.033
30.521000,-0.0225,-0.0181,1.0359,1.036
30.526000,-0.0206,-0.0181,1.0222,1.023
30.533000,-0.0128,-0.0142,1.0280,1.028
30.536000,-0.0167,-0.0181,1.0241,1.024
30.541000,-0.0128,-0.0161,1.0378,1.038
30.546000,-0.0089,-0.0161,1.0456,1.046
30.557000,0.0048,-0.0122,1.0163,1.016
30.558000,0.0048,-0.0161,1.0124,1.013
30.560000,-0.0049,-0.0200,1.0300,1.030
30.573000,-0.0010,-0.0142,1.0261,1.026
30.574000,-0.0167,-0.0200,1.0241,1.024
30.575000,-0.0128,-0.0181,1.0339,1.034
30.582000,-0.0225,-0.0142,1.0320,1.032
30.585000,-0.0225,-0.0161,1.0300,1.030
30.590000,-0.0343,-0.0220,1.0241,1.025
30.595000,-0.0265,-0.0181,1.0261,1.027
30.600000,-0.0362,-0.0220,1.0202,1.021
30.605000,-0.0206,-0.0200,1.0222,1.023
30.610000,-0.0167,-0.0200,1.0280,1.028
30.616000,-0.0089,-0.0239,1.0222,1.023
30.620000,0.0009,-0.0181,1.0280,1.028
30.625000,0.0087,-0.0220,1.0144,1.015
30.630000,0.0029,-0.0200,1.0124,1.013
30.634000,0.0146,-0.0239,1.0339,1.034
30.639000,-0.0069,-0.0200,1.0241,1.024
30.644000,-0.0069,-0.0181,1.0241,1.024
30.656000,-0.0128,-0.0200,1.0261,1.026
30.657000,-0.0186,-0.0181,1.0241,1.024
30.659000,-0.0167,-0.0239,1.0300,1.030
30.669000,-0.0265,-0.0259,1.0300,1.031
30.671000,-0.0265,-0.0239,1.0261,1.027
30.673000,-0.0284,-0.0279,1.0398,1.041
30.678000,-0.0186,-0.0220,1.0241,1.025
30.683000,-0.0167,-0.0220,1.0280,1.028
30.689000,-0.0128,-0.0259,1.0320,1.032
30.693000,-0.0186,-0.0220,1.0417,1.042
30.699000,-0.0069,-0.0239,1.0417,1.042
30.703000,-0.0049,-0.0259,1.0280,1.028
30.708000,-0.0049,-0.0259,1.0359,1.036
30.713000,-0.0089,-0.0181,1.0280,1.028
30.718000,-0.0147,-0.0220,1.0339,1.034
30.723000,-0.0304,-0.0200,1.0300,1.031
30.728000,-0.0206,-0.0239,1.0202,1.021
30.734000,-0.0343,-0.0259,1.0300,1.031
30.738000,-0.0401,-0.0239,1.0300,1.031
30.742000,-0.0362,-0.0259,1.0241,1.025
30.761000,-0.0362,-0.0200,1.0300,1.031
30.763000,-0.0265,-0.0259,1.0359,1.037
30.765000,-0.0108,-0.0122,1.0222,1.022
30.765000,-0.0049,-0.0161,1.0261,1.026
30.776000,-0.0030,-0.0220,1.0261,1.026
30.778000,0.0068,-0.0200,1.0320,1.032
30.778000,0.0029,-0.0200,1.0241,1.024
30.783000,0.0087,-0.0220,1.0183,1.019
30.787000,0.0068,-0.0200,1.0417,1.042
30.792000,-0.0069,-0.0181,1.0300,1.030
30.796000,-0.0167,-0.0161,1.0378,1.038
30.802000,-0.0245,-0.0220,1.0417,1.042
30.806000,-0.0284,-0.0161,1.0378,1.038
30.811000,-0.0265,-0.0239,1.0378,1.038
30.817000,-0.0225,-0.0200,1.0261,1.027
30.821000,-0.0206,-0.0161,1.0417,1.042
30.826000,-0.0284,-0.0220,1.0476,1.048
30.833000,-0.0147,-0.0161,1.0320,1.032
30.836000,0.0009,-0.0122,1.0378,1.038
30.841000,-0.0030,-0.0181,1.0398,1.040
30.846000,0.0087,-0.0142,1.0437,1.044
30.851000,0.0048,-0.0181,1.0359,1.036
30.856000,-0.0030,-0.0239,1.0554,1.056
30.861000,-0.0049,-0.0161,1.0476,1.048
30.877000,-0.0069,-0.0142,1.0476,1.048
30.879000,-0.0304,-0.0181,1.0574,1.058
30.879000,-0.0284,-0.0181,1.0437,1.044
30.893000,-0.0343,-0.0220,1.0496,1.050
30.895000,-0.0382,-0.0181,1.0359,1.037
30.901000,-0.0440,-0.0220,1.0378,1.039
30.902000,-0.0304,-0.0181,1.0437,1.044
30.903000,-0.0284,-0.0181,1.0437,1.044
30.905000,-0.0206,-0.0181,1.0339,1.034
30.910000,-0.0069,-0.0181,1.0359,1.036
30.917000,-0.0069,-0.0142,1.0398,1.040
30.920000,-0.0030,-0.0200,1.0417,1.042
30.924000,0.0068,-0.0122,1.0456,1.046
30.929000,0.0185,-0.0161,1.0398,1.040
30.935000,0.0126,-0.0142,1.0280,1.028
30.939000,0.0029,-0.0142,1.0515,1.052
30.944000,-0.0030,-0.0103,1.0535,1.054
30.960000,-0.0265,-0.0142,1.0339,1.034
30.962000,-0.0186,-0.0200,1.0515,1.052
30.963000,-0.0265,-0.0200,1.0515,1.052
30.964000,-0.0362,-0.0259,1.0437,1.045
30.975000,-0.0362,-0.0181,1.0593,1.060
30.976000,-0.0362,-0.0220,1.0574,1.058
30.978000,-0.0225,-0.0239,1.0417,1.042
30.986000,-0.0167,-0.0200,1.0535,1.054
30.988000,-0.0069,-0.0181,1.0574,1.058
30.993000,-0.0089,-0.0239,1.0652,1.065
31.000000,-0.0069,-0.0220,1.0574,1.058
31.003000,0.0029,-0.0181,1.0535,1.054
31.008000,0.0009,-0.0181,1.0515,1.052
31.013000,-0.0069,-0.0239,1.0574,1.058
31.018000,-0.0245,-0.0200,1.0711,1.072
31.023000,-0.0225,-0.0200,1.0613,1.062
31.028000,-0.0265,-0.0200,1.0417,1.042
31.034000,-0.0245,-0.0200,1.0398,1.040
31.038000,-0.0304,-0.0220,1.0496,1.050
31.042000,-0.0382,-0.0220,1.0515,1.052
31.051000,-0.0323,-0.0200,1.0456,1.046
31.053000,-0.0265,-0.0220,1.0632,1.064
31.057000,-0.0089,-0.0181,1.0515,1.052
31.062000,-0.0030,-0.0220,1.0535,1.054
31.077000,0.0068,-0.0142,1.0515,1.052
31.079000,0.0068,-0.0200,1.0476,1.048
31.079000,0.0068,-0.0200,1.0593,1.060
31.094000,0.0087,-0.0181,1.0574,1.058
31.095000,-0.0049,-0.0200,1.0476,1.048
31.095000,-0.0089,-0.0200,1.0730,1.073
31.096000,-0.0186,-0.0161,1.0671,1.067
31.101000,-0.0362,-0.0200,1.0554,1.056
31.106000,-0.0245,-0.0220,1.0730,1.074
31.111000,-0.0323,-0.0181,1.0417,1.042
31.116000,-0.0186,-0.0239,1.0593,1.060
31.121000,-0.0304,-0.0200,1.0652,1.066
31.126000,-0.0284,-0.0239,1.0730,1.074
31.131000,-0.0186,-0.0259,1.0652,1.066
31.136000,-0.0049,-0.0220,1.0711,1.071
31.142000,0.0009,-0.0181,1.0632,1.063
31.145000,0.0068,-0.0142,1.0593,1.059
31.159000,0.0087,-0.0161,1.0632,1.063
31.161000,0.0048,-0.0142,1.0574,1.057
31.161000,0.0048,-0.0122,1.0632,1.063
31.178000,0.0087,-0.0142,1.0476,1.048
31.179000,-0.0089,-0.0181,1.0652,1.065
31.180000,-0.0304,-0.0161,1.0671,1.068
31.180000,-0.0343,-0.0142,1.0671,1.068
31.185000,-0.0343,-0.0200,1.0515,1.052
31.190000,-0.0265,-0.0200,1.0652,1.066
31.195000,-0.0401,-0.0200,1.0476,1.049
31.200000,-0.0284,-0.0161,1.0593,1.060
31.205000,-0.0304,-0.0181,1.0652,1.066
31.210000,-0.0069,-0.0122,1.0574,1.057
31.218000,0.0126,-0.0142,1.0554,1.056
31.220000,0.0244,-0.0103,1.0496,1.050
31.224000,0.0146,-0.0122,1.0554,1.056
31.229000,0.0146,-0.0122,1.0535,1.054
31.236000,0.0087,-0.0161,1.0554,1.056
31.240000,0.0146,-0.0103,1.0593,1.059
31.244000,0.0068,-0.0181,1.0613,1.061
31.249000,-0.0147,-0.0181,1.0750,1.075
31.256000,-0.0343,-0.0200,1.0691,1.070
31.259000,-0.0304,-0.0161,1.0711,1.072
31.264000,-0.0362,-0.0239,1.0711,1.072
31.275000,-0.0323,-0.0200,1.0593,1.060
31.276000,-0.0401,-0.0259,1.0730,1.074
31.279000,-0.0421,-0.0181,1.0691,1.070
31.286000,-0.0343,-0.0220,1.0750,1.076
31.288000,-0.0186,-0.0200,1.0867,1.087
31.293000,0.0029,-0.0181,1.0652,1.065
31.301000,0.0068,-0.0181,1.0730,1.073
31.303000,0.0068,-0.0200,1.0808,1.081
31.308000,-0.0030,-0.0239,1.0887,1.089
31.313000,-0.0108,-0.0200,1.0808,1.081
31.318000,-0.0030,-0.0239,1.0691,1.069
31.323000,-0.0049,-0.0200,1.0652,1.065
31.327000,-0.0304,-0.0200,1.0789,1.079
31.334000,-0.0401,-0.0220,1.0750,1.076
31.337000,-0.0460,-0.0220,1.0652,1.066
31.342000,-0.0519,-0.0239,1.0730,1.075
31.348000,-0.0362,-0.0200,1.0671,1.068
31.352000,-0.0343,-0.0220,1.0632,1.064
31.357000,-0.0304,-0.0181,1.0671,1.068
31.362000,-0.0225,-0.0161,1.0789,1.079
31.377000,-0.0186,-0.0142,1.0711,1.071
31.379000,-0.0030,-0.0142,1.0808,1.081
31.379000,-0.0010,-0.0200,1.0691,1.069
31.383000,0.0068,-0.0142,1.0574,1.057
31.392000,0.0048,-0.0142,1.0750,1.075
31.394000,-0.0108,-0.0220,1.0789,1.079
31.396000,-0.0128,-0.0220,1.0828,1.083
31.402000,-0.0069,-0.0181,1.0750,1.075
31.406000,-0.0206,-0.0181,1.0750,1.075
31.411000,-0.0284,-0.0181,1.0730,1.074
31.418000,-0.0343,-0.0181,1.0808,1.082
31.421000,-0.0401,-0.0259,1.0750,1.076
31.426000,-0.0284,-0.0259,1.0769,1.078
31.431000,-0.0225,-0.0239,1.0769,1.077
31.436000,-0.0167,-0.0181,1.0789,1.079
31.441000,-0.0089,-0.0181,1.0828,1.083
31.445000,-0.0108,-0.0161,1.0828,1.083
31.459000,0.0029,-0.0142,1.0828,1.083
31.460000,0.0068,-0.0083,1.0867,1.087
31.460000,0.0009,-0.0142,1.0867,1.087
31.465000,0.0166,-0.0142,1.0750,1.075
31.471000,-0.0010,-0.0142,1.0808,1.081
31.475000,-0.0030,-0.0142,1.0828,1.083
31.480000,-0.0265,-0.0200,1.0828,1.083
31.485000,-0.0167,-0.0181,1.0828,1.083
31.490000,-0.0225,-0.0142,1.0769,1.077
31.495000,-0.0284,-0.0220,1.0750,1.076
31.502000,-0.0362,-0.0259,1.0906,1.092
31.505000,-0.0323,-0.0279,1.0867,1.088
31.510000,-0.0265,-0.0200,1.0828,1.083
31.515000,-0.0206,-0.0239,1.0828,1.083
31.520000,-0.0030,-0.0181,1.0769,1.077
31.525000,-0.0049,-0.0239,1.0730,1.073
31.529000,0.0126,-0.0181,1.0926,1.093
31.536000,0.0087,-0.0200,1.0828,1.083
31.540000,0.0048,-0.0200,1.0867,1.087
31.544000,0.0009,-0.0239,1.0808,1.081
31.550000,-0.0030,-0.0220,1.0926,1.093
31.565000,-0.0167,-0.0200,1.0887,1.089
31.566000,-0.0186,-0.0239,1.0945,1.095
31.567000,-0.0304,-0.0239,1.0887,1.089
31.579000,-0.0323,-0.0220,1.0887,1.089
31.580000,-0.0284,-0.0200,1.0926,1.093
31.581000,-0.0265,-0.0259,1.0887,1.089
31.585000,-0.0284,-0.0200,1.0887,1.089
31.588000,-0.0265,-0.0239,1.0984,1.099
31.593000,-0.0225,-0.0239,1.0945,1.095
31.599000,0.0009,-0.0220,1.1004,1.101
31.603000,0.0029,-0.0161,1.0965,1.097
31.608000,0.0029,-0.0161,1.0926,1.093
31.613000,0.0087,-0.0142,1.0847,1.085
31.618000,-0.0010,-0.0122,1.1023,1.102
31.623000,-0.0030,-0.0122,1.1004,1.100
31.627000,-0.0128,-0.0200,1.0965,1.097
31.633000,-0.0147,-0.0122,1.0808,1.081
31.638000,-0.0265,-0.0161,1.1023,1.103
31.642000,-0.0362,-0.0122,1.0906,1.091
31.647000,-0.0558,-0.0181,1.0887,1.090
31.663000,-0.0382,-0.0181,1.0906,1.091
31.664000,-0.0343,-0.0161,1.0926,1.093
31.666000,-0.0304,-0.0181,1.0828,1.083
31.680000,-0.0206,-0.0181,1.0926,1.093
31.681000,-0.0206,-0.0181,1.0847,1.085
31.682000,-0.0186,-0.0181,1.0906,1.091
31.683000,0.0068,-0.0161,1.0867,1.087
31.687000,0.0048,-0.0122,1.0789,1.079
31.692000,0.0048,-0.0161,1.0769,1.077
31.697000,0.0009,-0.0142,1.0906,1.091
31.703000,-0.0010,-0.0103,1.0808,1.081
31.707000,0.0009,-0.0103,1.0965,1.097
31.711000,-0.0030,-0.0181,1.0887,1.089
31.717000,-0.0089,-0.0142,1.0867,1.087
31.721000,-0.0206,-0.0181,1.0887,1.089
31.726000,-0.0304,-0.0200,1.1004,1.101
31.731000,-0.0323,-0.0220,1.0906,1.091
31.736000,-0.0362,-0.0181,1.0965,1.097
31.741000,-0.0206,-0.0161,1.0926,1.093
31.746000,-0.0186,-0.0200,1.0965,1.097
31.760000,-0.0186,-0.0220,1.1102,1.111
31.760000,-0.0108,-0.0239,1.1004,1.101
31.765000,-0.0010,-0.0220,1.1180,1.118
31.766000,0.0068,-0.0200,1.0984,1.099
31.773000,0.0068,-0.0181,1.1023,1.103
31.775000,0.0009,-0.0200,1.0926,1.093
31.780000,-0.0049,-0.0200,1.1043,1.104
