date/YYYYMMDD,time/HH,at/C,slp/hPa,wdNcw/deg,ws/ms-1,dongsiPM2.5,nongzhanguanPM2.5
2016/1/9,3,0.1,1026.3,20.0,2.0,31.0,26.0
2016/1/9,6,4.7,1023.4,270.0,2.0,42.0,43.0
2016/1/9,9,2.7,1024.1,250.0,1.0,57.0,50.0
2016/1/9,12,-0.6,1025.4,220.0,2.0,122.0,101.0
2016/1/9,15,-4.0,1026.1,-9999.0,1.0,217.0,184.0
2016/1/9,18,-4.1,1027.0,70.0,2.0,56.0,72.0
2016/1/9,21,-4.7,1027.7,70.0,2.0,29.0,35.0
2016/1/10,0,-5.5,1030.3,70.0,1.0,20.0,21.0
2016/1/10,3,-0.3,1032.1,90.0,3.0,32.0,31.0
2016/1/10,6,0.8,1030.2,160.0,1.0,58.0,62.0
2016/1/10,9,0.4,1032.0,180.0,1.0,61.0,64.0
2016/1/10,12,-3.3,1034.5,290.0,1.0,67.0,69.0
2016/1/10,15,-2.7,1036.1,40.0,3.0,16.0,16.0
2016/1/10,18,-5.2,1036.9,40.0,3.0,11.0,12.0
2016/1/10,21,-6.1,1036.6,20.0,4.0,5.0,9.0
2016/1/11,0,-6.4,1037.6,20.0,3.0,11.0,10.0
2016/1/11,3,-4.0,1037.8,20.0,4.0,8.0,10.0
2016/1/11,6,-1.9,1035.0,360.0,4.0,10.0,10.0
2016/1/11,9,-2.4,1034.5,360.0,5.0,9.0,11.0
2016/1/11,12,-3.5,1035.8,340.0,3.0,20.0,10.0
2016/1/11,15,-5.1,1036.8,360.0,2.0,19.0,13.0
2016/1/11,18,-6.8,1036.4,360.0,3.0,13.0,12.0
2016/1/11,21,-7.6,1035.8,340.0,1.0,10.0,12.0
2016/1/12,0,-8.9,1035.1,40.0,2.0,10.0,15.0
2016/1/12,3,-4.1,1034.2,360.0,3.0,5.0,15.0
2016/1/12,6,-0.8,1030.2,20.0,4.0,8.0,
2016/1/12,9,-1.4,1029.2,360.0,3.0,15.0,9.0
2016/1/12,12,-3.4,1029.1,340.0,1.0,23.0,17.0
2016/1/12,15,-4.5,1028.4,340.0,2.0,19.0,18.0
2016/1/12,18,-4.3,1027.5,320.0,2.0,13.0,11.0
2016/1/12,21,-4.4,1025.9,360.0,2.0,12.0,9.0
2016/1/13,0,-6.5,1025.9,200.0,1.0,16.0,17.0
2016/1/13,3,-2.2,1026.1,200.0,2.0,20.0,24.0
2016/1/13,9,-0.1,1022.4,250.0,2.0,23.0,20.0
2016/1/13,12,-3.7,1022.9,250.0,1.0,33.0,25.0
2016/1/13,15,-5.6,1023.5,20.0,2.0,36.0,37.0
2016/1/13,18,-5.1,1023.0,180.0,1.0,35.0,35.0
2016/1/13,21,-6.7,1022.2,220.0,2.0,33.0,31.0
2016/1/14,0,-7.2,1022.6,160.0,1.0,69.0,37.0
2016/1/14,3,1.6,1022.1,290.0,2.0,98.0,135.0
2016/1/14,6,4.1,1018.9,250.0,2.0,91.0,87.0
2016/1/14,9,2.6,1019.1,200.0,2.0,51.0,27.0
2016/1/14,12,-1.9,1019.7,-9999.0,4.0,104.0,95.0
2016/1/14,15,-4.5,1019.7,200.0,1.0,133.0,119.0
2016/1/14,18,-6.2,1019.0,340.0,1.0,171.0,160.0
2016/1/14,21,-7.7,1018.1,360.0,2.0,148.0,141.0
2016/1/15,0,-7.0,1018.9,360.0,1.0,93.0,171.0
2016/1/15,3,1.4,1019.4,70.0,2.0,36.0,64.0
2016/1/15,6,3.9,1016.5,70.0,2.0,57.0,83.0
2016/1/15,9,3.0,1017.2,90.0,1.0,85.0,90.0
2016/1/15,12,0.7,1018.8,40.0,1.0,106.0,101.0
2016/1/15,15,-1.3,1020.4,70.0,2.0,216.0,225.0
2016/1/15,18,-3.0,1021.1,90.0,2.0,135.0,126.0
2016/1/15,21,-3.7,1022.2,20.0,1.0,88.0,87.0
2016/1/16,0,-3.4,1023.4,140.0,2.0,89.0,85.0
2016/1/16,3,-3.0,1024.8,200.0,2.0,107.0,106.0
2016/1/16,6,-2.5,1023.2,110.0,2.0,112.0,113.0
2016/1/16,9,-2.4,1023.3,110.0,2.0,133.0,130.0
2016/1/16,12,-2.1,1024.0,20.0,1.0,149.0,145.0
2016/1/16,15,-2.0,1025.0,40.0,1.0,145.0,137.0
2016/1/16,18,-5.0,1026.4,110.0,1.0,127.0,102.0
2016/1/16,21,-6.4,1026.1,340.0,2.0,47.0,43.0
2016/1/17,0,-6.8,1028.3,340.0,4.0,20.0,16.0
2016/1/17,3,-5.0,1029.2,360.0,4.0,21.0,21.0
2016/1/17,6,-3.8,1026.0,20.0,3.0,16.0,16.0
2016/1/17,9,-4.3,1025.6,360.0,3.0,17.0,14.0
2016/1/17,12,-5.5,1026.3,360.0,3.0,17.0,19.0
2016/1/17,15,-5.6,1026.1,320.0,3.0,19.0,19.0
2016/1/17,18,-7.5,1026.3,360.0,3.0,3.0,5.0
2016/1/17,21,-10.3,1027.7,340.0,3.0,5.0,6.0
2016/1/18,0,-11.1,1028.6,340.0,3.0,10.0,7.0
2016/1/18,3,-7.6,1028.6,360.0,2.0,9.0,12.0
2016/1/18,6,-5.9,1026.8,340.0,4.0,12.0,11.0
2016/1/18,9,-5.2,1027.1,340.0,6.0,8.0,11.0
2016/1/18,12,-7.9,1029.3,40.0,2.0,12.0,10.0
2016/1/18,15,-9.0,1030.4,110.0,1.0,12.0,22.0
2016/1/18,18,-11.5,1030.5,40.0,2.0,20.0,23.0
2016/1/18,21,-13.2,1030.5,200.0,1.0,19.0,24.0
2016/1/19,0,-11.7,1032.0,220.0,1.0,22.0,32.0
2016/1/19,3,-5.8,1032.9,200.0,4.0,61.0,41.0
2016/1/19,6,-1.9,1030.3,220.0,2.0,118.0,116.0
2016/1/19,9,-2.8,1031.0,220.0,3.0,59.0,56.0
2016/1/19,12,-4.7,1033.1,200.0,1.0,101.0,85.0
2016/1/19,15,-8.5,1034.6,160.0,2.0,106.0,117.0
2016/1/19,18,-8.1,1035.5,40.0,1.0,156.0,191.0
2016/1/19,21,-7.8,1035.5,70.0,3.0,135.0,126.0
2016/1/20,0,-8.2,1036.9,40.0,3.0,118.0,121.0
2016/1/20,3,-5.2,1037.2,70.0,3.0,127.0,127.0
2016/1/20,6,-3.2,1033.6,110.0,2.0,138.0,131.0
2016/1/20,9,-3.5,1033.2,70.0,2.0,112.0,122.0
2016/1/20,12,-4.6,1034.2,40.0,2.0,137.0,153.0
2016/1/20,15,-6.0,1034.6,70.0,3.0,161.0,161.0
2016/1/20,18,-7.2,1034.0,70.0,2.0,104.0,102.0
2016/1/20,21,-6.9,1033.6,70.0,2.0,110.0,92.0
2016/1/21,0,-6.0,1034.4,70.0,1.0,82.0,81.0
2016/1/21,3,-4.7,1034.5,20.0,3.0,124.0,135.0
2016/1/21,6,-3.4,1032.2,70.0,2.0,157.0,145.0
2016/1/21,9,-3.6,1032.8,70.0,2.0,138.0,149.0
2016/1/21,12,-5.0,1035.7,90.0,1.0,144.0,150.0
2016/1/21,15,-5.8,1037.8,90.0,2.0,168.0,161.0
2016/1/21,18,-5.8,1039.1,360.0,5.0,5.0,14.0
2016/1/21,21,-7.7,1040.2,360.0,5.0,6.0,6.0
2016/1/22,0,-10.0,1043.5,340.0,5.0,5.0,8.0
2016/1/22,3,-10.1,1045.1,320.0,6.0,8.0,6.0
2016/1/22,6,-9.2,1042.8,340.0,6.0,3.0,6.0
2016/1/22,9,-9.9,1044.2,340.0,7.0,3.0,4.0
2016/1/22,12,-10.9,1046.5,340.0,4.0,6.0,9.0
2016/1/22,15,-11.9,1045.8,360.0,2.0,12.0,11.0
2016/1/22,18,-13.8,1043.9,90.0,2.0,17.0,21.0
2016/1/22,21,-13.6,1042.8,360.0,2.0,7.0,9.0
2016/1/23,0,-15.1,1044.9,20.0,5.0,5.0,6.0
2016/1/23,3,-14.3,1045.9,340.0,5.0,10.0,5.0
2016/1/23,6,-13.2,1043.4,340.0,6.0,5.0,7.0
2016/1/23,9,-14.1,1044.1,320.0,5.0,5.0,6.0
2016/1/23,12,-15.1,1045.6,340.0,4.0,8.0,8.0
2016/1/23,15,-14.8,1045.1,360.0,7.0,5.0,11.0
2016/1/23,18,-14.3,1043.8,340.0,6.0,8.0,6.0
2016/1/23,21,-13.4,1042.6,360.0,5.0,7.0,9.0
2016/1/24,0,-12.9,1042.0,340.0,3.0,7.0,4.0
2016/1/24,3,-8.2,1041.3,320.0,4.0,6.0,9.0
2016/1/24,6,-4.5,1038.1,340.0,6.0,11.0,11.0
2016/1/24,9,-3.9,1037.0,340.0,2.0,10.0,13.0
2016/1/24,12,-8.1,1036.2,250.0,1.0,37.0,21.0
2016/1/24,15,-10.0,1036.0,200.0,1.0,24.0,18.0
2016/1/24,18,-6.1,1034.2,20.0,1.0,14.0,15.0
2016/1/24,21,-5.3,1032.6,360.0,3.0,10.0,13.0
2016/1/25,0,-8.3,1032.8,270.0,2.0,13.0,16.0
2016/1/25,3,-1.0,1032.0,270.0,2.0,16.0,14.0
2016/1/25,6,1.3,1028.4,290.0,2.0,15.0,17.0
2016/1/25,9,0.5,1027.4,220.0,3.0,21.0,12.0
2016/1/25,12,-3.3,1027.8,70.0,1.0,82.0,32.0
2016/1/25,15,-4.5,1028.1,40.0,1.0,56.0,40.0
2016/1/25,18,-1.5,1027.3,360.0,5.0,22.0,20.0
2016/1/25,21,-3.1,1027.5,360.0,2.0,16.0,17.0
2016/1/26,0,-3.3,1028.9,40.0,4.0,20.0,18.0
2016/1/26,3,-0.3,1030.1,340.0,6.0,17.0,19.0
2016/1/26,6,1.5,1027.4,20.0,4.0,18.0,16.0
2016/1/26,9,1.6,1027.4,250.0,2.0,22.0,22.0
2016/1/26,12,-2.4,1028.8,220.0,1.0,89.0,35.0
2016/1/26,15,-4.4,1029.0,220.0,2.0,111.0,100.0
2016/1/26,18,-8.2,1028.8,140.0,1.0,111.0,107.0
2016/1/26,21,-9.1,1027.5,10.0,2.0,86.0,99.0
2016/1/27,0,-8.3,1028.8,70.0,1.0,32.0,46.0
2016/1/27,3,-0.1,1029.6,110.0,2.0,31.0,54.0
2016/1/27,6,2.3,1026.9,180.0,2.0,63.0,61.0
2016/1/27,9,1.3,1026.8,200.0,2.0,120.0,132.0
2016/1/27,12,-3.7,1027.5,20.0,1.0,150.0,145.0
2016/1/27,15,-4.3,1028.7,70.0,1.0,164.0,231.0
2016/1/27,18,-4.2,1028.7,70.0,1.0,291.0,308.0
2016/1/27,21,-5.6,1027.9,70.0,1.0,162.0,180.0
2016/1/28,0,-4.8,1030.2,40.0,2.0,138.0,131.0
2016/1/28,3,-0.2,1030.5,40.0,3.0,133.0,130.0
2016/1/28,6,3.1,1029.3,40.0,3.0,126.0,99.0
2016/1/28,9,2.8,1029.4,70.0,2.0,72.0,72.0
2016/1/28,12,-3.5,1031.6,-9999.0,1.0,73.0,99.0
2016/1/28,15,-2.4,1033.4,90.0,2.0,139.0,166.0
2016/1/28,18,-4.4,1035.8,110.0,1.0,62.0,71.0
2016/1/28,21,-5.5,1035.5,140.0,1.0,56.0,56.0
2016/1/29,0,-7.6,1037.4,250.0,1.0,54.0,56.0
2016/1/29,3,-3.9,1038.2,140.0,2.0,61.0,63.0
2016/1/29,6,-2.5,1034.6,180.0,3.0,44.0,45.0
2016/1/29,9,-3.2,1033.9,200.0,3.0,43.0,42.0
2016/1/29,12,-4.6,1035.6,220.0,1.0,47.0,38.0
2016/1/29,15,-7.2,1036.0,250.0,2.0,31.0,34.0
2016/1/29,18,-7.0,1035.5,270.0,1.0,31.0,26.0
2016/1/29,21,-7.3,1035.8,200.0,1.0,46.0,40.0
2016/1/30,0,-7.6,1036.8,90.0,1.0,84.0,95.0
2016/1/30,3,-4.8,1037.6,70.0,2.0,30.0,26.0
2016/1/30,6,-3.4,1035.2,140.0,2.0,28.0,24.0
2016/1/30,9,-3.1,1034.9,250.0,2.0,47.0,40.0
2016/1/30,12,-4.5,1036.5,270.0,1.0,93.0,84.0
2016/1/30,15,-4.7,1038.1,340.0,3.0,11.0,12.0
2016/1/30,18,-6.2,1038.6,340.0,5.0,10.0,11.0
2016/1/30,21,-9.2,1037.8,40.0,1.0,7.0,10.0
2016/1/31,0,-13.0,1038.9,340.0,5.0,6.0,11.0
2016/1/31,3,-2.6,1039.1,360.0,3.0,7.0,9.0
2016/1/31,6,1.1,1036.4,360.0,2.0,3.0,8.0
2016/1/31,9,0.1,1035.5,270.0,3.0,5.0,9.0
2016/1/31,12,-2.2,1037.0,290.0,3.0,89.0,93.0
2016/1/31,15,-6.2,1038.2,290.0,1.0,12.0,11.0
2016/1/31,18,-3.4,1037.6,360.0,1.0,13.0,13.0
2016/1/31,21,-4.8,1036.6,340.0,2.0,11.0,10.0
2016/11/1,0,-0.8,1037.2,-9999.0,1.0,23.0,26.0
2016/11/1,3,5.8,1035.7,250.0,3.0,35.0,31.0
2016/11/1,6,7.3,1032.3,250.0,3.0,64.0,59.0
2016/11/1,9,6.5,1030.8,220.0,2.0,59.0,56.0
2016/11/1,12,4.8,1031.4,220.0,2.0,71.0,71.0
2016/11/1,15,2.1,1031.0,180.0,1.0,81.0,78.0
2016/11/1,18,-0.3,1029.5,10.0,1.0,96.0,92.0
2016/11/1,21,0.4,1028.2,200.0,1.0,112.0,127.0
2016/11/2,0,1.3,1027.7,30.0,1.0,104.0,100.0
2016/11/2,3,7.9,1027.3,220.0,1.0,101.0,93.0
2016/11/2,6,11.7,1024.1,220.0,2.0,117.0,108.0
2016/11/2,9,10.4,1023.6,220.0,2.0,130.0,122.0
2016/11/2,12,8.3,1024.3,250.0,3.0,174.0,164.0
2016/11/2,15,6.4,1023.9,220.0,2.0,183.0,175.0
2016/11/2,18,2.5,1022.7,70.0,1.0,174.0,157.0
2016/11/2,21,0.6,1021.2,350.0,1.0,185.0,182.0
2016/11/3,0,2.4,1021.1,40.0,1.0,120.0,142.0
2016/11/3,3,7.9,1019.7,200.0,1.0,153.0,150.0
2016/11/3,6,9.4,1015.9,200.0,2.0,241.0,240.0
2016/11/3,9,9.4,1014.6,110.0,2.0,280.0,279.0
2016/11/3,12,6.5,1015.5,70.0,2.0,305.0,282.0
2016/11/3,15,4.5,1014.6,70.0,1.0,300.0,257.0
2016/11/3,18,3.3,1013.4,0.0,0.0,293.0,238.0
2016/11/3,21,2.7,1011.7,10.0,1.0,283.0,240.0
2016/11/4,0,3.2,1011.6,90.0,1.0,249.0,220.0
2016/11/4,3,8.9,1009.9,90.0,2.0,300.0,274.0
2016/11/4,6,10.8,1006.7,160.0,2.0,345.0,348.0
2016/11/4,9,7.1,1006.9,180.0,1.0,247.0,250.0
2016/11/4,12,6.5,1007.6,250.0,1.0,249.0,223.0
2016/11/4,15,6.2,1008.1,20.0,1.0,231.0,271.0
2016/11/4,18,6.3,1008.2,20.0,1.0,251.0,217.0
2016/11/4,21,6.2,1008.7,70.0,2.0,193.0,172.0
2016/11/5,0,6.2,1010.7,340.0,3.0,153.0,148.0
2016/11/5,3,13.2,1012.9,70.0,2.0,212.0,218.0
2016/11/5,6,12.7,1015.7,160.0,2.0,190.0,199.0
2016/11/5,9,12.1,1018.9,250.0,1.0,213.0,213.0
2016/11/5,12,9.9,1023.1,160.0,3.0,189.0,156.0
2016/11/5,15,7.8,1026.1,160.0,1.0,131.0,129.0
2016/11/5,18,5.3,1028.2,220.0,1.0,121.0,107.0
2016/11/5,21,5.9,1028.6,200.0,1.0,67.0,64.0
2016/11/6,0,5.9,1029.8,250.0,2.0,49.0,52.0
2016/11/6,3,8.0,1029.1,250.0,1.0,48.0,54.0
2016/11/6,6,9.6,1026.3,110.0,1.0,41.0,40.0
2016/11/6,9,9.0,1025.4,200.0,1.0,49.0,44.0
2016/11/6,12,8.1,1025.6,360.0,1.0,79.0,73.0
2016/11/6,15,7.3,1026.1,200.0,2.0,115.0,98.0
2016/11/6,18,6.6,1026.5,270.0,1.0,105.0,106.0
2016/11/6,21,5.7,1026.5,70.0,1.0,76.0,78.0
2016/11/7,0,5.7,1029.5,70.0,2.0,74.0,78.0
2016/11/7,3,11.1,1030.6,360.0,5.0,13.0,11.0
2016/11/7,6,12.4,1029.5,320.0,5.0,10.0,5.0
2016/11/7,9,10.6,1031.2,340.0,3.0,9.0,4.0
2016/11/7,12,7.6,1033.7,340.0,3.0,19.0,6.0
2016/11/7,18,1.2,1035.0,90.0,1.0,13.0,6.0
2016/11/7,21,-1.0,1035.2,-9999.0,1.0,16.0,3.0
2016/11/8,0,2.6,1036.1,30.0,1.0,21.0,15.0
2016/11/8,3,9.1,1035.5,220.0,4.0,25.0,13.0
2016/11/8,6,11.3,1032.2,200.0,4.0,33.0,27.0
2016/11/8,9,9.7,1032.3,200.0,2.0,62.0,
2016/11/8,12,6.7,1033.8,200.0,1.0,80.0,65.0
2016/11/8,15,3.1,1034.2,200.0,1.0,90.0,97.0
2016/11/8,18,0.9,1033.9,290.0,1.0,102.0,109.0
2016/11/8,21,0.7,1032.8,70.0,1.0,146.0,155.0
2016/11/9,0,0.4,1033.2,40.0,2.0,154.0,153.0
2016/11/9,3,4.0,1031.3,70.0,2.0,188.0,181.0
2016/11/9,6,7.0,1027.2,200.0,2.0,192.0,186.0
2016/11/9,9,6.8,1025.9,40.0,1.0,205.0,201.0
2016/11/9,12,5.8,1024.8,110.0,1.0,218.0,217.0
2016/11/9,15,4.4,1023.0,320.0,1.0,235.0,226.0
2016/11/9,18,5.4,1020.1,200.0,1.0,207.0,236.0
2016/11/9,21,6.1,1017.0,200.0,2.0,142.0,130.0
2016/11/10,0,5.9,1015.8,200.0,2.0,124.0,121.0
2016/11/10,3,5.7,1014.7,180.0,2.0,188.0,171.0
2016/11/10,6,8.7,1012.1,250.0,1.0,201.0,187.0
2016/11/10,9,7.9,1012.3,220.0,3.0,76.0,95.0
2016/11/10,12,5.0,1014.5,180.0,1.0,183.0,144.0
2016/11/10,15,2.5,1014.4,290.0,1.0,21.0,15.0
2016/11/10,18,1.3,1014.8,50.0,2.0,64.0,17.0
2016/11/10,21,2.1,1014.6,40.0,1.0,181.0,56.0
2016/11/11,0,4.0,1015.0,40.0,2.0,148.0,159.0
2016/11/11,3,6.5,1014.5,40.0,3.0,142.0,124.0
2016/11/11,6,9.0,1012.6,70.0,3.0,91.0,111.0
2016/11/11,9,8.0,1013.0,40.0,1.0,61.0,55.0
2016/11/11,12,4.5,1015.6,350.0,2.0,83.0,62.0
2016/11/11,15,3.8,1017.3,110.0,1.0,81.0,74.0
2016/11/11,18,3.8,1018.4,70.0,1.0,80.0,75.0
2016/11/11,21,2.2,1018.8,110.0,1.0,66.0,73.0
2016/11/12,0,1.8,1021.7,40.0,1.0,51.0,48.0
2016/11/12,3,10.5,1021.6,160.0,2.0,65.0,71.0
2016/11/12,6,12.7,1019.5,220.0,3.0,86.0,80.0
2016/11/12,9,11.1,1019.4,200.0,1.0,100.0,96.0
2016/11/12,12,9.5,1020.5,140.0,1.0,97.0,82.0
2016/11/12,15,8.0,1021.3,140.0,2.0,46.0,38.0
2016/11/12,18,7.2,1020.9,70.0,1.0,46.0,44.0
2016/11/12,21,6.8,1019.4,90.0,2.0,52.0,57.0
2016/11/13,0,6.9,1019.7,90.0,2.0,62.0,59.0
2016/11/13,3,7.9,1018.5,20.0,1.0,87.0,81.0
2016/11/13,6,9.3,1015.8,40.0,1.0,118.0,119.0
2016/11/13,9,8.4,1014.4,40.0,1.0,143.0,139.0
2016/11/13,12,7.9,1015.4,90.0,1.0,159.0,172.0
2016/11/13,15,7.8,1016.4,70.0,1.0,186.0,188.0
2016/11/13,18,6.6,1017.4,70.0,1.0,156.0,171.0
2016/11/13,21,5.5,1017.9,90.0,1.0,107.0,138.0
2016/11/14,0,11.0,1021.3,340.0,5.0,9.0,13.0
2016/11/14,3,12.3,1023.4,360.0,4.0,12.0,8.0
2016/11/14,6,13.3,1022.5,320.0,4.0,7.0,12.0
2016/11/14,9,11.7,1023.6,360.0,5.0,11.0,11.0
2016/11/14,12,8.2,1025.7,40.0,3.0,18.0,13.0
2016/11/14,15,5.3,1027.5,40.0,1.0,12.0,10.0
2016/11/14,18,0.2,1028.6,340.0,2.0,9.0,8.0
2016/11/14,21,-1.1,1028.3,0.0,-999.9,13.0,11.0
2016/11/15,0,2.1,1029.0,40.0,2.0,10.0,17.0
2016/11/15,3,8.4,1028.2,180.0,3.0,25.0,41.0
2016/11/15,6,10.4,1024.9,180.0,3.0,37.0,41.0
2016/11/15,9,8.9,1023.0,80.0,1.0,54.0,54.0
2016/11/15,12,4.6,1022.8,90.0,2.0,85.0,99.0
2016/11/15,15,5.4,1022.7,140.0,1.0,144.0,175.0
2016/11/15,18,3.0,1021.7,70.0,1.0,133.0,146.0
2016/11/15,21,3.0,1020.3,40.0,1.0,76.0,89.0
2016/11/16,0,3.4,1021.0,40.0,1.0,82.0,82.0
2016/11/16,3,8.5,1020.8,40.0,3.0,88.0,85.0
2016/11/16,6,11.3,1019.3,90.0,1.0,,
2016/11/16,9,9.4,1020.3,200.0,2.0,93.0,
2016/11/16,12,5.1,1022.6,70.0,1.0,145.0,114.0
2016/11/16,15,4.5,1023.5,40.0,1.0,160.0,191.0
2016/11/16,18,5.4,1025.0,70.0,1.0,204.0,227.0
2016/11/16,21,5.1,1025.1,40.0,2.0,99.0,90.0
2016/11/17,0,5.4,1025.8,110.0,2.0,56.0,60.0
2016/11/17,3,5.9,1025.5,110.0,2.0,74.0,75.0
2016/11/17,6,6.1,1022.7,120.0,2.0,79.0,73.0
2016/11/17,9,6.2,1021.7,90.0,1.0,103.0,105.0
2016/11/17,12,6.5,1020.9,90.0,1.0,139.0,146.0
2016/11/17,15,6.4,1020.1,70.0,2.0,160.0,158.0
2016/11/17,18,6.4,1018.9,90.0,1.0,178.0,186.0
2016/11/17,21,6.4,1017.1,70.0,1.0,180.0,176.0
2016/11/18,0,6.6,1016.3,70.0,1.0,178.0,177.0
2016/11/18,3,7.4,1015.0,70.0,2.0,201.0,191.0
2016/11/18,6,6.9,1013.0,90.0,1.0,253.0,234.0
2016/11/18,9,6.4,1012.7,360.0,1.0,206.0,242.0
2016/11/18,12,6.9,1013.1,40.0,1.0,197.0,273.0
2016/11/18,15,7.2,1013.6,40.0,1.0,165.0,180.0
2016/11/18,18,7.1,1014.0,160.0,1.0,244.0,239.0
2016/11/18,21,5.2,1014.6,350.0,3.0,208.0,210.0
2016/11/19,0,8.8,1017.2,360.0,1.0,81.0,69.0
2016/11/19,3,12.9,1018.9,40.0,4.0,30.0,29.0
2016/11/19,6,15.6,1017.2,40.0,4.0,32.0,36.0
2016/11/19,9,11.8,1019.7,270.0,2.0,133.0,98.0
2016/11/19,12,9.2,1022.5,160.0,4.0,251.0,213.0
2016/11/19,15,8.0,1024.9,90.0,2.0,103.0,112.0
2016/11/19,18,6.2,1025.5,90.0,1.0,90.0,76.0
2016/11/19,21,5.2,1025.1,90.0,3.0,59.0,52.0
2016/11/20,0,3.9,1026.6,90.0,2.0,45.0,44.0
2016/11/20,3,3.6,1026.0,90.0,2.0,64.0,59.0
2016/11/20,6,3.7,1023.5,70.0,3.0,80.0,76.0
2016/11/20,9,3.6,1024.0,70.0,4.0,86.0,74.0
2016/11/20,12,2.5,1026.4,70.0,3.0,26.0,25.0
2016/11/20,15,1.0,1026.6,40.0,3.0,8.0,11.0
2016/11/20,18,0.0,1026.0,40.0,4.0,11.0,10.0
2016/11/20,21,-1.3,1026.8,40.0,5.0,13.0,15.0
2016/11/21,0,-2.1,1030.1,40.0,7.0,11.0,8.0
2016/11/21,3,-2.0,1031.8,40.0,6.0,17.0,9.0
2016/11/21,6,-0.6,1031.3,360.0,6.0,11.0,3.0
2016/11/21,9,-1.9,1034.2,360.0,5.0,6.0,4.0
2016/11/21,12,-2.9,1037.0,340.0,5.0,14.0,14.0
2016/11/21,15,-3.9,1038.9,360.0,7.0,15.0,9.0
2016/11/21,18,-5.2,1039.6,340.0,5.0,10.0,6.0
2016/11/21,21,-5.9,1040.4,360.0,7.0,12.0,5.0
2016/11/22,0,-6.0,1041.3,360.0,4.0,14.0,8.0
2016/11/22,3,-3.4,1041.2,360.0,5.0,12.0,5.0
2016/11/22,6,-0.8,1037.6,360.0,5.0,7.0,8.0
2016/11/22,9,-1.1,1037.8,340.0,3.0,9.0,11.0
2016/11/22,12,-2.2,1039.5,320.0,2.0,16.0,12.0
2016/11/22,15,-2.7,1039.3,360.0,3.0,11.0,8.0
2016/11/22,18,-3.2,1038.1,340.0,3.0,11.0,12.0
2016/11/22,21,-3.9,1036.8,360.0,2.0,7.0,6.0
2016/11/23,3,0.1,1036.9,250.0,4.0,,43.0
2016/11/23,6,2.4,1033.2,250.0,3.0,37.0,29.0
2016/11/23,9,1.0,1032.7,250.0,1.0,9.0,3.0
2016/11/23,12,-0.4,1034.2,290.0,2.0,9.0,8.0
2016/11/23,15,-1.1,1034.3,70.0,2.0,15.0,9.0
2016/11/23,18,-4.0,1033.5,40.0,1.0,13.0,16.0
2016/11/23,21,-6.0,1031.7,250.0,1.0,12.0,12.0
2016/11/24,0,-3.7,1032.4,220.0,1.0,23.0,23.0
2016/11/24,3,1.6,1031.3,250.0,2.0,77.0,62.0
2016/11/24,6,4.1,1027.4,180.0,3.0,81.0,77.0
2016/11/24,9,2.5,1026.3,220.0,2.0,96.0,91.0
2016/11/24,12,-1.1,1027.1,200.0,1.0,193.0,164.0
2016/11/24,15,-0.2,1026.7,200.0,1.0,206.0,210.0
2016/11/24,18,-2.9,1026.5,200.0,1.0,204.0,223.0
2016/11/24,21,-3.7,1026.0,70.0,1.0,121.0,119.0
2016/11/25,0,-3.2,1026.7,70.0,1.0,93.0,84.0
2016/11/25,3,2.6,1026.8,90.0,2.0,104.0,98.0
2016/11/25,6,5.0,1024.2,220.0,3.0,107.0,103.0
2016/11/25,9,3.5,1024.1,220.0,2.0,195.0,183.0
2016/11/25,12,2.1,1024.8,200.0,1.0,316.0,276.0
2016/11/25,15,1.1,1024.2,180.0,1.0,375.0,310.0
2016/11/25,18,-0.1,1023.4,220.0,1.0,348.0,350.0
2016/11/25,21,-0.3,1021.3,90.0,1.0,339.0,358.0
2016/11/26,0,-1.8,1021.9,250.0,1.0,296.0,350.0
2016/11/26,3,3.6,1021.5,200.0,2.0,327.0,324.0
2016/11/26,6,7.6,1019.1,200.0,2.0,245.0,251.0
2016/11/26,9,5.7,1019.2,200.0,2.0,276.0,194.0
2016/11/26,12,1.5,1020.3,220.0,1.0,294.0,275.0
2016/11/26,15,0.9,1020.5,110.0,1.0,372.0,309.0
2016/11/26,18,-1.3,1021.7,340.0,1.0,348.0,308.0
2016/11/26,21,-3.0,1023.2,320.0,4.0,50.0,220.0
2016/11/27,0,4.6,1027.0,20.0,3.0,30.0,37.0
2016/11/27,3,6.2,1029.5,360.0,4.0,15.0,13.0
2016/11/27,6,7.0,1028.9,20.0,4.0,12.0,12.0
2016/11/27,9,6.3,1029.9,360.0,5.0,11.0,8.0
2016/11/27,12,2.6,1032.1,70.0,3.0,23.0,24.0
2016/11/27,15,0.8,1033.7,250.0,2.0,16.0,28.0
2016/11/27,18,-2.6,1033.7,200.0,1.0,43.0,31.0
2016/11/27,21,-4.3,1032.7,90.0,1.0,69.0,68.0
2016/11/28,0,-1.9,1033.1,90.0,2.0,58.0,77.0
2016/11/28,3,5.2,1033.1,220.0,1.0,35.0,50.0
2016/11/28,6,8.3,1030.6,250.0,3.0,86.0,72.0
2016/11/28,9,5.2,1030.7,220.0,1.0,86.0,97.0
2016/11/28,12,0.8,1032.8,0.0,0.0,130.0,138.0
2016/11/28,15,-1.1,1034.1,40.0,1.0,82.0,91.0
2016/11/28,18,-2.2,1034.5,340.0,2.0,92.0,95.0
2016/11/28,21,-1.6,1034.3,70.0,2.0,71.0,68.0
