00560	0.396973	02033	1.475830	00560	606100
00556	0.394043	02024	1.469238	00556	607100
00560	0.396973	02034	1.476562	00560	608100
00576	0.408691	02042	1.482422	00576	609100
00566	0.401367	02041	1.481689	00566	610101
00557	0.394043	02031	1.473633	00557	611101
00577	0.409424	02027	1.471436	00577	612101
00549	0.388184	02026	1.469971	00549	613101
00569	0.403564	02040	1.480957	00569	614101
00564	0.399902	02036	1.478027	00564	615101
00561	0.397705	02036	1.478027	00561	616102
00555	0.393311	02030	1.473633	00555	617102
00567	0.402100	02042	1.482422	00567	618102
00559	0.396240	02023	1.468506	00559	619102
00566	0.401367	02042	1.482422	00566	620102
00570	0.403564	02036	1.477295	00570	621103
00550	0.389648	02028	1.472168	00550	622103
00571	0.405029	02017	1.464111	00571	623103
00550	0.389648	02029	1.472900	00550	624103
00576	0.408691	02032	1.475098	00576	625103
00564	0.399902	02038	1.479492	00564	626103
00576	0.408691	02026	1.470703	00576	627104
00569	0.403564	02040	1.480957	00569	628104
00561	0.397705	02025	1.469971	00561	629104
00566	0.401367	02026	1.470703	00566	630104
00569	0.403564	02021	1.467041	00569	631104
00556	0.394043	02025	1.469971	00556	632105
00577	0.409424	02028	1.472168	00577	633105
00573	0.406494	02018	1.464844	00573	634105
00566	0.401367	02035	1.477295	00566	635105
00568	0.402832	02024	1.469238	00568	636105
00568	0.402100	02024	1.468506	00568	637106
00561	0.397705	02029	1.472900	00561	638106
00569	0.403564	02035	1.477295	00569	639106
00569	0.403564	02024	1.469238	00569	640106
00580	0.411621	02027	1.471436	00580	641106
00576	0.408691	02043	1.483154	00576	642106
00566	0.400635	02037	1.478027	00566	643107
00561	0.397705	02029	1.472900	00561	644107
00564	0.399902	02032	1.475098	00564	645107
00565	0.400635	02022	1.467773	00565	646107
00578	0.410156	02033	1.475830	00578	647107
00565	0.400635	02034	1.476562	00565	648108
00572	0.405762	02038	1.479492	00572	649108
00564	0.399902	02031	1.474365	00564	650108
00570	0.405029	02034	1.477295	00570	651108
00564	0.399170	02031	1.473633	00564	652108
00571	0.405029	02020	1.466309	00571	653109
00564	0.399902	02022	1.467773	00564	654109
00560	0.396240	02027	1.470703	00560	655109
00568	0.402832	02033	1.475830	00568	656109
00563	0.399902	02027	1.472168	00563	657109
00574	0.407227	02020	1.466309	00574	658109
00573	0.406494	02040	1.480957	00573	659110
00565	0.400635	02027	1.471436	00565	660110
00567	0.402100	02032	1.475098	00567	661110
00573	0.406494	02037	1.478760	00573	662110
00573	0.405762	02036	1.477295	00573	663110
00568	0.402832	02031	1.474365	00568	664111
00569	0.403564	02030	1.473633	00569	665111
00563	0.399170	02028	1.472168	00563	666111
00563	0.399170	02028	1.472168	00563	667111
00564	0.399902	02022	1.467773	00564	668111
00564	0.399170	02020	1.465576	00564	669111
00573	0.405762	02014	1.461182	00573	670112
00564	0.399902	02025	1.469971	00564	671112
00571	0.405029	02022	1.467773	00571	672112
00584	0.414551	02033	1.475830	00584	673112
00570	0.404297	02033	1.475830	00570	674112
00573	0.406494	02020	1.466309	00573	675113
00582	0.413086	02036	1.478027	00582	676113
00573	0.406494	02034	1.476562	00573	677113
00571	0.405029	02035	1.477295	00571	678113
00571	0.405029	02035	1.477295	00571	679113
00565	0.400635	02026	1.470703	00565	680114
00570	0.404297	02022	1.467773	00570	681114
00573	0.405762	02020	1.465576	00573	682114
00580	0.411621	02014	1.461914	00580	683114
00584	0.414551	02018	1.464844	00584	684114
00590	0.418945	02022	1.467773	00590	685114
00569	0.403564	02026	1.470703	00569	686115
00562	0.398438	02030	1.473633	00562	687115
00580	0.411621	02016	1.463379	00580	688115
00577	0.409424	02029	1.472900	00577	689115
00571	0.405029	02037	1.478760	00571	690115
00561	0.397705	02027	1.471436	00561	691116
00560	0.396973	02022	1.467773	00560	692116
00570	0.404297	02036	1.478027	00570	693116
00568	0.403564	02034	1.477295	00568	694116
00563	0.399170	02029	1.472900	00563	695116
00570	0.404297	02034	1.476562	00570	696116
00574	0.407227	02038	1.479492	00574	697117
00563	0.399170	02027	1.471436	00563	698117
00581	0.412354	02036	1.478027	00581	699117
00563	0.399170	02027	1.471436	00563	700117
00563	0.399170	02029	1.472900	00563	701117
00574	0.407227	02021	1.467041	00574	702118
00584	0.414551	02035	1.477295	00584	703118
00573	0.406494	02018	1.464844	00573	704118
00563	0.399170	02025	1.469971	00563	705118
00585	0.415283	02016	1.463379	00585	706118
00588	0.417480	02018	1.464844	00588	707118
00573	0.406494	02020	1.466309	00573	708119
00587	0.416748	02020	1.466309	00587	709119
00570	0.404297	02032	1.475098	00570	710119
00569	0.403564	02027	1.471436	00569	711119
00570	0.404297	02029	1.472900	00570	712119
00589	0.418213	02027	1.471436	00589	713120
00571	0.405029	02021	1.467041	00571	714120
00585	0.415283	02035	1.477295	00585	715120
00563	0.399170	02027	1.471436	00563	716120
00576	0.408691	02019	1.465576	00576	717120
00573	0.406494	02034	1.476562	00573	718121
00569	0.403564	02033	1.475830	00569	719121
00584	0.414551	02024	1.469238	00584	720121
00566	0.401367	02034	1.476562	00566	721121
00574	0.407227	02040	1.480957	00574	722121
00576	0.408691	02038	1.479492	00576	723121
00574	0.406494	02018	1.464111	00574	724122
00583	0.413818	02025	1.469971	00583	725122
00573	0.406494	02038	1.479492	00573	726122
00565	0.400635	02020	1.466309	00565	727122
00569	0.403564	02033	1.475830	00569	728122
00573	0.406494	02037	1.478760	00573	729123
00573	0.406494	02034	1.476562	00573	730123
00580	0.411621	02015	1.462646	00580	731123
00563	0.398438	02025	1.469238	00563	732123
00582	0.413086	02038	1.479492	00582	733123
00585	0.415283	02028	1.472168	00585	734123
00577	0.409424	02037	1.478760	00577	735124
00584	0.414551	02029	1.472900	00584	736124
00574	0.407227	02034	1.476562	00574	737124
00582	0.413086	02015	1.462646	00582	738124
00574	0.407227	02036	1.478027	00574	739124
00586	0.416016	02034	1.476562	00586	740125
00588	0.417480	02025	1.469971	00588	741125
00572	0.405762	02032	1.475098	00572	742125
00579	0.410889	02040	1.480957	00579	743125
00571	0.405029	02021	1.467041	00571	744125
00587	0.416748	02025	1.469971	00587	745125
00589	0.418213	02028	1.472168	00589	746126
00578	0.410156	02034	1.476562	00578	747126
00564	0.399902	02027	1.471436	00564	748126
00579	0.410889	02039	1.480225	00579	749126
00568	0.402832	02025	1.469971	00568	750126
00573	0.406494	02030	1.473633	00573	751127
00585	0.414551	02016	1.462646	00585	752127
00588	0.417480	02017	1.464111	00588	753127
00574	0.407227	02035	1.477295	00574	754127
00569	0.403564	02030	1.473633	00569	755127
00578	0.410156	02044	1.483887	00578	756128
00569	0.403564	02030	1.473633	00569	757128
00576	0.408691	02019	1.465576	00576	758128
00579	0.410889	02013	1.461182	00579	759128
00577	0.409424	02040	1.480957	00577	760128
00573	0.406494	02035	1.477295	00573	761128
00576	0.408691	02017	1.464111	00576	762129
00558	0.395508	02024	1.469238	00558	763129
00569	0.402832	02032	1.474365	00569	764129
00561	0.397705	02022	1.467773	00561	765129
00581	0.412354	02016	1.463379	00581	766129
00568	0.402832	02032	1.475098	00568	767130
00577	0.409424	02041	1.481689	00577	768130
00582	0.413086	02025	1.469971	00582	769130
00581	0.412354	02033	1.475830	00581	770130
00575	0.407959	02017	1.464111	00575	771130
